eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
404.50,23.10,231.71,11.38
570.98,17.01,273.70,7.74
569.52,17.00,274.12,7.87
570.71,17.15,274.48,7.64
496.78,14.69,272.61,7.56
570.71,17.09,274.40,7.62
570.50,16.67,273.47,7.73
570.71,17.07,274.35,7.67
570.40,16.91,273.30,7.50
570.42,17.39,273.58,7.56
571.30,17.48,9.50,0.29
570.16,17.22,0.00,0.00
571.15,17.12,0.00,0.00
569.86,17.34,0.00,0.00
570.88,16.80,0.00,0.00
570.09,16.69,0.00,0.00
571.61,17.01,0.00,0.00
571.01,16.76,0.00,0.00
569.58,17.07,0.00,0.00
570.94,16.99,0.00,0.00
571.46,16.74,0.00,0.00
570.75,16.78,0.00,0.00
570.26,16.99,0.00,0.00
570.97,16.75,0.00,0.00
569.62,16.67,0.00,0.00
570.87,16.54,0.00,0.00
571.51,17.01,0.00,0.00
570.78,16.78,0.00,0.00
570.50,16.79,0.00,0.00
569.79,16.75,0.00,0.00
570.69,17.00,0.00,0.00
571.72,16.90,0.00,0.00
