eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
96.97,10.48,188.66,9.77
107.13,3.24,332.08,11.06
107.64,3.45,452.85,14.21
106.80,2.96,587.73,17.46
108.17,3.06,588.12,17.51
107.07,2.95,588.24,17.36
106.34,2.92,587.15,17.35
107.25,3.02,588.87,17.44
108.43,2.97,588.05,17.27
107.39,2.93,588.05,17.01
106.91,3.61,25.56,0.80
107.21,3.52,0.00,0.00
107.01,3.36,0.00,0.00
107.23,3.73,0.00,0.00
107.06,3.25,0.00,0.00
108.35,3.40,0.00,0.00
107.05,3.53,0.00,0.00
107.02,3.25,0.00,0.00
73.23,2.39,0.00,0.00
106.83,3.32,0.00,0.00
108.38,3.30,0.00,0.00
106.83,3.39,0.00,0.00
107.12,3.67,0.00,0.00
106.96,3.32,0.00,0.00
108.17,3.30,0.00,0.00
101.58,3.10,0.00,0.00
112.21,3.52,0.00,0.00
107.01,3.32,0.00,0.00
108.24,3.30,0.00,0.00
107.02,3.32,0.00,0.00
107.02,3.45,0.00,0.00
107.13,3.40,0.00,0.00
108.30,3.31,0.00,0.00
107.09,3.61,0.00,0.00
106.92,3.32,0.00,0.00
106.99,3.38,0.07,0.00
107.05,3.47,0.00,0.00
108.28,3.26,0.00,0.00
106.78,3.50,0.00,0.00
106.77,3.18,0.00,0.00
108.29,3.47,0.00,0.00
106.79,3.24,0.00,0.00
107.04,3.32,0.00,0.00
108.27,3.31,0.00,0.00
107.04,3.25,0.00,0.00
106.86,3.31,0.00,0.00
107.13,3.62,0.00,0.00
106.98,3.24,0.00,0.00
108.28,3.30,0.00,0.00
107.18,3.24,0.00,0.00
106.95,3.30,0.00,0.00
106.86,3.40,0.00,0.00
108.39,3.24,0.00,0.00
106.93,3.31,0.00,0.00
107.12,3.39,0.00,0.00
106.88,3.33,0.00,0.00
108.13,3.31,0.00,0.00
106.98,3.38,0.00,0.00
106.89,3.24,0.00,0.00
107.16,3.48,0.00,0.00
107.04,3.31,0.00,0.00
108.52,3.39,0.07,0.00
106.53,3.23,0.00,0.00
106.99,3.33,0.00,0.00
108.24,3.31,0.00,0.00
107.02,3.48,0.00,0.00
106.97,3.38,0.00,0.00
107.09,3.30,0.00,0.00
108.09,3.32,0.00,0.00
107.03,3.24,0.00,0.00
107.12,3.23,0.00,0.00
106.78,3.33,0.00,0.00
108.50,3.62,0.00,0.00
106.84,3.30,0.00,0.00
106.74,3.50,0.00,0.00
108.40,3.25,0.00,0.00
107.07,3.32,0.00,0.00
107.02,3.39,0.00,0.00
106.88,3.15,0.00,0.00
107.06,3.41,0.00,0.00
108.11,3.12,0.00,0.00
106.98,3.25,0.00,0.00
106.98,3.19,0.00,0.00
107.04,3.46,0.00,0.00
108.37,3.39,0.00,0.00
106.93,3.31,0.00,0.00
102.93,3.33,0.00,0.00
108.12,3.38,0.00,0.00
108.39,3.32,0.00,0.00
107.13,3.40,0.00,0.00
107.05,3.31,0.00,0.00
107.07,3.31,0.00,0.00
106.89,3.29,0.00,0.00
108.17,3.41,0.00,0.00
106.82,3.11,0.00,0.00
106.96,3.25,0.00,0.00
108.44,3.34,0.00,0.00
107.08,3.40,0.00,0.00
106.89,3.39,0.00,0.00
106.75,3.39,0.00,0.00
108.44,3.47,0.00,0.00
107.27,3.39,0.00,0.00
106.77,3.32,0.00,0.00
106.85,3.24,0.00,0.00
108.19,3.39,0.00,0.00
106.82,3.56,0.00,0.00
106.98,3.42,0.00,0.00
107.03,3.32,0.00,0.00
108.38,3.30,0.00,0.00
106.98,3.32,0.00,0.00
106.99,3.32,0.00,0.00
108.03,3.15,0.00,0.00
106.92,3.24,0.07,0.00
107.02,3.40,0.00,0.00
107.17,3.39,0.00,0.00
107.17,3.48,0.00,0.00
107.12,3.48,0.00,0.00
108.20,3.37,0.00,0.00
107.17,3.40,0.00,0.00
107.15,3.48,0.00,0.00
107.13,3.39,0.00,0.00
107.03,3.40,0.00,0.00
107.08,3.47,0.00,0.00
108.54,3.43,0.00,0.00
107.05,3.38,0.00,0.00
107.13,3.31,0.00,0.00
106.80,3.30,0.00,0.00
107.18,3.39,0.00,0.00
107.08,3.39,0.00,0.00
108.24,3.30,0.00,0.00
106.95,3.32,0.00,0.00
107.07,3.39,0.00,0.00
107.03,3.44,0.00,0.00
107.26,3.25,0.00,0.00
108.49,3.40,0.00,0.00
106.94,3.30,0.00,0.00
107.12,3.32,0.00,0.00
101.73,3.24,0.00,0.00
108.56,3.39,0.00,0.00
107.09,3.23,0.00,0.00
106.99,3.34,0.00,0.00
107.07,3.39,0.00,0.00
107.08,3.32,0.00,0.00
108.30,3.30,0.00,0.00
107.05,3.48,0.00,0.00
107.12,3.26,0.00,0.00
107.02,3.39,0.00,0.00
107.03,3.24,0.00,0.00
108.23,3.33,0.00,0.00
107.08,3.31,0.00,0.00
