eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
119.83,11.33,102.37,7.92
106.82,3.02,575.65,17.37
107.26,2.97,587.51,17.68
108.01,3.15,588.50,17.44
107.06,3.03,586.92,17.40
107.24,2.86,589.04,17.55
107.57,3.04,587.95,17.48
107.36,3.18,588.13,17.54
106.92,2.85,587.13,17.51
107.57,3.04,588.77,16.98
106.91,3.81,10.86,0.36
107.12,3.51,0.00,0.00
107.12,3.58,0.00,0.00
106.99,3.47,0.00,0.00
108.24,3.38,0.00,0.00
107.00,3.31,0.00,0.00
106.95,3.58,0.00,0.00
107.03,3.26,0.00,0.00
108.20,3.40,0.00,0.00
106.90,3.31,0.00,0.00
106.94,3.32,0.00,0.00
108.32,3.38,0.00,0.00
106.87,3.65,0.00,0.00
107.11,3.34,0.00,0.00
106.98,3.40,0.00,0.00
108.33,3.48,0.00,0.00
106.91,3.35,0.00,0.00
106.96,3.31,0.00,0.00
107.04,3.56,0.00,0.00
108.34,3.24,0.00,0.00
107.18,3.62,0.00,0.00
106.86,3.32,0.00,0.00
106.82,3.23,0.00,0.00
107.08,3.40,0.00,0.00
108.42,3.41,0.00,0.00
106.97,3.19,0.07,0.00
107.02,3.32,0.00,0.00
108.04,3.15,0.00,0.00
106.99,3.45,0.00,0.00
107.08,3.34,0.00,0.00
106.97,3.32,0.00,0.00
107.02,3.60,0.00,0.00
107.12,3.56,0.00,0.00
108.08,3.32,0.00,0.00
107.05,3.32,0.00,0.00
106.95,3.39,0.00,0.00
108.39,3.33,0.00,0.00
107.08,3.32,0.00,0.00
106.91,3.30,0.00,0.00
106.83,3.22,0.00,0.00
108.40,3.39,0.00,0.00
107.04,3.40,0.00,0.00
107.04,3.39,0.00,0.00
107.06,3.30,0.00,0.00
106.84,3.23,0.00,0.00
108.17,3.55,0.00,0.00
107.05,3.24,0.00,0.00
106.88,3.33,0.00,0.00
108.25,3.41,0.00,0.00
106.97,3.32,0.00,0.00
107.07,3.23,0.00,0.00
106.76,3.29,0.00,0.00
108.22,3.22,0.00,0.00
107.02,3.32,0.00,0.00
106.77,3.31,0.00,0.00
108.37,3.47,0.00,0.00
106.85,3.32,0.00,0.00
107.13,3.53,0.00,0.00
107.04,3.55,0.00,0.00
107.01,3.40,0.00,0.00
108.04,3.34,0.00,0.00
106.93,3.29,0.00,0.00
108.13,3.26,0.00,0.00
107.00,3.30,0.00,0.00
106.97,3.30,0.00,0.00
106.97,3.30,0.00,0.00
108.24,3.38,0.00,0.00
107.03,3.41,0.00,0.00
106.79,3.30,0.00,0.00
106.95,3.31,0.00,0.00
108.43,3.24,0.00,0.00
107.03,3.33,0.00,0.00
106.93,3.64,0.00,0.00
107.12,3.48,0.00,0.00
106.81,3.47,0.00,0.00
108.50,3.33,0.00,0.00
106.87,3.40,0.00,0.00
107.06,3.31,0.00,0.00
106.96,3.30,0.00,0.00
108.20,3.39,0.00,0.00
106.79,3.31,0.00,0.00
107.01,3.23,0.00,0.00
108.32,3.31,0.00,0.00
107.17,3.40,0.00,0.00
106.82,3.32,0.00,0.00
106.97,3.38,0.00,0.00
107.04,3.40,0.00,0.00
108.19,3.30,0.00,0.00
106.77,3.31,0.00,0.00
106.96,3.34,0.00,0.00
108.13,3.48,0.00,0.00
106.99,3.24,0.00,0.00
106.94,3.63,0.00,0.00
107.15,3.31,0.00,0.00
108.29,3.39,0.00,0.00
107.17,3.32,0.00,0.00
107.01,3.31,0.00,0.00
106.87,3.31,0.00,0.00
108.16,3.39,0.00,0.00
106.92,3.30,0.00,0.00
106.85,3.23,0.00,0.00
108.30,3.39,0.00,0.00
107.15,3.47,0.00,0.00
106.94,3.40,0.00,0.00
106.94,3.31,0.00,0.00
107.10,3.31,0.00,0.00
107.10,3.24,0.00,0.00
108.53,3.41,0.00,0.00
107.22,3.54,0.00,0.00
106.63,3.32,0.00,0.00
107.40,3.49,0.00,0.00
106.80,3.31,0.00,0.00
108.49,3.47,0.00,0.00
107.04,3.34,0.00,0.00
107.07,3.33,0.00,0.00
106.73,3.41,0.00,0.00
107.06,3.23,0.00,0.00
108.41,3.30,0.00,0.00
106.99,3.39,0.00,0.00
107.04,3.31,0.00,0.00
106.88,3.38,0.00,0.00
108.40,3.44,0.00,0.00
107.11,3.24,0.00,0.00
107.08,3.38,0.00,0.00
107.04,3.39,0.00,0.00
107.03,3.32,0.00,0.00
108.32,3.38,0.00,0.00
106.85,3.33,0.00,0.00
107.01,3.31,0.00,0.00
107.04,3.42,0.00,0.00
107.29,3.47,0.00,0.00
108.30,3.32,0.00,0.00
107.11,3.38,0.00,0.00
106.91,3.39,0.00,0.00
107.12,3.32,0.00,0.00
106.92,3.33,0.00,0.00
89.33,2.87,0.00,0.00
