eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
392.17,19.51,211.41,7.62
416.52,11.75,204.58,6.11
418.05,11.92,205.46,5.89
417.18,11.60,204.71,6.00
418.12,11.73,203.78,5.90
417.63,12.00,205.66,5.60
416.78,12.42,204.68,5.49
417.31,12.21,203.86,5.51
418.12,12.27,204.83,5.56
417.70,12.34,205.13,5.50
416.47,11.79,3.85,0.14
418.45,12.21,0.00,0.00
416.50,11.92,0.00,0.00
418.15,12.17,0.00,0.00
416.61,11.92,0.00,0.00
417.87,11.92,0.00,0.00
418.21,11.92,0.00,0.00
416.73,11.99,0.00,0.00
418.23,11.94,0.00,0.00
416.82,12.09,0.00,0.00
417.79,12.00,0.00,0.00
416.70,12.03,0.00,0.00
418.53,11.94,0.00,0.00
417.69,11.85,0.00,0.00
416.70,11.92,0.00,0.00
417.97,12.08,0.00,0.00
416.72,11.87,0.00,0.00
418.41,11.94,0.07,0.00
416.48,11.92,0.00,0.00
418.46,12.05,0.00,0.00
417.37,11.86,0.00,0.00
416.51,11.99,0.00,0.00
418.03,11.92,0.00,0.00
418.20,12.12,0.00,0.00
417.12,11.94,0.00,0.00
417.42,11.92,0.00,0.00
416.77,11.99,0.00,0.00
418.48,11.92,0.00,0.00
417.28,12.17,0.00,0.00
416.86,11.83,0.00,0.00
417.57,12.14,0.00,0.00
417.23,11.96,0.00,0.00
418.30,11.93,0.00,0.00
417.48,12.00,0.00,0.00
417.42,12.00,0.00,0.00
