eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
308.97,16.60,414.09,15.13
302.45,8.74,465.91,13.25
302.28,8.43,465.34,13.12
303.45,8.73,466.06,13.35
302.45,8.27,465.32,13.73
303.11,8.19,466.24,13.59
301.73,8.35,465.42,13.43
303.76,8.14,465.63,13.61
302.31,8.37,465.62,13.61
302.58,8.14,465.42,13.71
303.29,8.80,9.50,0.22
302.57,9.24,0.00,0.00
302.05,8.85,0.00,0.00
303.61,8.99,0.00,0.00
302.01,9.03,0.00,0.00
303.41,8.82,0.00,0.00
302.03,8.88,0.00,0.00
303.55,9.15,0.00,0.00
302.05,8.84,0.00,0.00
302.25,8.81,0.00,0.00
303.38,8.85,0.00,0.00
302.19,9.12,0.00,0.00
303.60,8.95,0.00,0.00
302.25,8.88,0.00,0.00
302.13,9.06,0.00,0.00
303.46,8.95,0.00,0.00
302.15,8.88,0.00,0.00
303.71,8.96,0.00,0.00
302.10,8.78,0.00,0.00
302.18,8.83,0.00,0.00
303.48,8.90,0.00,0.00
302.67,8.93,0.00,0.00
302.30,8.75,0.00,0.00
303.76,8.91,0.00,0.00
302.28,8.91,0.00,0.00
302.08,8.69,0.00,0.00
303.83,9.11,0.00,0.00
302.63,8.87,0.00,0.00
302.41,8.99,0.00,0.00
302.32,8.73,0.00,0.00
303.64,8.84,0.00,0.00
302.49,8.86,0.00,0.00
302.51,8.86,0.00,0.00
302.61,8.85,0.00,0.00
302.53,8.89,0.00,0.00
302.56,8.87,0.00,0.00
303.66,8.94,0.00,0.00
302.66,8.87,0.00,0.00
302.82,8.99,0.00,0.00
302.76,8.98,0.00,0.00
302.69,8.89,0.00,0.00
302.67,8.93,0.00,0.00
302.70,8.82,0.00,0.00
302.28,9.08,0.00,0.00
