eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
217.43,13.93,429.27,16.49
206.13,5.67,606.28,18.08
207.69,5.58,605.61,18.20
207.46,5.66,605.59,18.12
206.66,5.62,605.61,17.97
206.62,5.80,605.56,18.04
208.44,5.65,605.38,17.95
207.15,5.59,605.78,17.94
206.63,5.61,605.63,18.08
206.55,5.62,605.02,18.15
208.23,6.36,10.65,0.31
206.87,6.25,0.00,0.00
206.82,6.17,0.00,0.00
206.69,6.09,0.00,0.00
208.16,6.09,0.00,0.00
206.70,5.98,0.00,0.00
206.75,6.09,0.00,0.00
208.02,5.95,0.00,0.00
206.32,5.92,0.00,0.00
208.05,5.89,0.00,0.00
206.61,6.08,0.00,0.00
206.79,6.16,0.00,0.00
206.82,6.07,0.00,0.00
208.08,6.20,0.00,0.00
206.65,5.89,0.00,0.00
207.76,6.01,0.00,0.00
206.70,5.97,0.00,0.00
206.63,5.88,0.00,0.00
208.15,5.96,0.00,0.00
206.67,5.98,0.00,0.00
206.72,6.08,0.00,0.00
208.15,5.94,0.00,0.00
206.70,6.00,0.00,0.00
206.69,5.93,0.00,0.00
208.21,5.98,0.00,0.00
206.98,6.01,0.07,0.00
206.88,6.25,0.00,0.00
206.93,6.02,0.00,0.00
206.77,5.92,0.00,0.00
208.22,5.93,0.00,0.00
206.61,5.93,0.00,0.00
206.74,5.92,0.00,0.00
207.01,6.13,0.00,0.00
208.25,6.01,0.00,0.00
206.64,6.00,0.00,0.00
206.58,5.97,0.00,0.00
208.21,5.86,0.00,0.00
206.78,5.98,0.00,0.00
206.45,5.96,0.00,0.00
208.17,6.03,0.00,0.00
206.78,5.92,0.00,0.00
206.74,5.92,0.00,0.00
206.77,6.01,0.00,0.00
208.12,5.99,0.00,0.00
206.80,5.99,0.00,0.00
207.12,6.00,0.00,0.00
206.67,5.89,0.00,0.00
208.29,5.97,0.00,0.00
206.68,5.90,0.00,0.00
206.85,5.99,0.00,0.00
206.65,6.00,0.00,0.00
208.24,6.04,0.07,0.00
206.90,5.92,0.00,0.00
206.68,5.98,0.00,0.00
206.94,5.98,0.00,0.00
208.29,6.00,0.00,0.00
207.01,5.94,0.00,0.00
207.00,5.93,0.00,0.00
206.86,6.26,0.00,0.00
206.84,5.96,0.00,0.00
206.79,6.06,0.00,0.00
207.96,5.99,0.00,0.00
206.95,5.97,0.00,0.00
