eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
167.66,12.93,105.39,4.93
424.33,13.36,150.73,4.40
402.76,13.19,149.56,4.43
544.17,16.36,149.95,4.20
544.19,15.87,151.08,4.18
543.90,16.44,149.88,4.22
543.48,16.08,149.51,4.19
543.80,15.88,150.00,4.09
544.39,16.19,149.96,4.11
544.07,16.19,150.14,4.10
542.96,16.30,2.72,0.07
544.11,16.23,0.00,0.00
543.95,16.00,0.00,0.00
544.17,16.11,0.00,0.00
544.46,16.04,0.00,0.00
544.01,16.44,0.00,0.00
544.02,15.83,0.00,0.00
543.93,16.15,0.00,0.00
542.86,16.04,0.00,0.00
544.21,16.25,0.00,0.00
543.88,16.04,0.00,0.00
544.44,16.32,0.00,0.00
544.42,16.17,0.00,0.00
543.83,15.85,0.00,0.00
543.91,16.25,0.00,0.00
543.81,16.17,0.00,0.00
544.17,16.03,0.00,0.00
543.71,15.98,0.00,0.00
544.09,16.05,0.00,0.00
543.97,16.00,0.00,0.00
543.07,15.98,0.00,0.00
544.93,16.64,0.00,0.00
543.05,16.16,0.00,0.00
544.77,16.07,0.00,0.00
543.72,16.24,0.00,0.00
543.31,16.19,0.07,0.00
544.85,16.08,0.00,0.00
