eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
321.52,16.28,433.74,14.95
315.70,8.58,434.61,13.22
316.15,8.69,433.16,13.10
314.50,8.61,434.72,13.13
316.37,8.67,434.22,13.02
315.43,8.63,434.78,13.11
315.00,8.52,433.72,12.94
314.97,8.76,434.61,12.97
315.76,8.76,434.10,12.77
315.33,8.70,433.60,13.19
314.81,9.53,8.14,0.23
315.87,9.54,0.00,0.00
315.96,9.44,0.00,0.00
314.87,9.38,0.00,0.00
315.72,9.23,0.00,0.00
314.66,9.45,0.00,0.00
315.77,9.33,0.00,0.00
315.43,9.22,0.00,0.00
315.63,9.36,0.00,0.00
316.08,9.33,0.00,0.00
315.54,9.15,0.00,0.00
314.50,9.35,0.00,0.00
315.78,9.31,0.00,0.00
315.81,9.26,0.00,0.00
314.40,9.25,0.00,0.00
316.00,9.65,0.00,0.00
315.76,9.31,0.00,0.00
315.73,9.18,0.00,0.00
314.67,9.34,0.00,0.00
315.49,9.26,0.00,0.00
316.12,9.39,0.00,0.00
314.39,9.30,0.00,0.00
316.11,9.35,0.00,0.00
314.74,9.32,0.00,0.00
315.83,9.44,0.00,0.00
316.08,9.37,0.07,0.00
314.77,9.49,0.00,0.00
315.95,9.40,0.00,0.00
314.55,9.25,0.00,0.00
315.91,9.21,0.00,0.00
315.88,9.22,0.00,0.00
314.58,9.24,0.00,0.00
316.11,9.26,0.00,0.00
314.51,9.13,0.00,0.00
316.42,9.29,0.00,0.00
314.71,9.30,0.00,0.00
316.36,9.25,0.00,0.00
314.75,9.40,0.00,0.00
316.11,9.25,0.00,0.00
314.74,9.33,0.00,0.00
316.12,9.33,0.00,0.00
314.61,9.32,0.00,0.00
316.24,9.28,0.00,0.00
