eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
162.35,13.11,90.16,5.16
469.36,14.83,107.81,2.45
343.39,11.21,106.82,2.18
588.77,17.25,106.83,3.05
588.01,17.46,107.08,2.95
586.97,17.40,108.25,3.14
589.14,17.31,107.52,3.05
588.02,17.44,106.74,2.94
587.47,17.14,107.29,2.93
588.54,17.14,106.56,2.96
587.34,17.48,2.72,0.08
588.69,17.08,0.00,0.00
587.29,17.32,0.00,0.00
588.47,17.10,0.00,0.00
588.26,17.23,0.00,0.00
588.05,16.94,0.00,0.00
587.65,17.30,0.00,0.00
588.17,17.26,0.00,0.00
587.77,17.32,0.00,0.00
588.47,17.17,0.00,0.00
586.90,17.31,0.00,0.00
588.99,17.28,0.00,0.00
587.11,17.74,0.00,0.00
588.56,17.62,0.00,0.00
588.56,17.34,0.00,0.00
587.36,17.42,0.00,0.00
588.00,17.20,0.00,0.00
587.51,17.20,0.00,0.00
588.82,17.31,0.00,0.00
587.30,17.66,0.00,0.00
588.99,17.25,0.00,0.00
587.98,17.42,0.00,0.00
587.44,17.13,0.00,0.00
587.91,17.39,0.00,0.00
588.75,17.21,0.00,0.00
