eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
388.83,20.02,211.67,8.30
416.28,12.19,204.44,6.16
418.26,12.22,205.10,5.60
417.51,11.96,204.01,5.82
417.70,12.10,204.66,5.49
417.52,12.22,205.62,5.42
417.09,11.86,204.69,5.57
417.94,11.87,204.14,5.63
416.99,12.12,204.22,5.50
417.04,11.94,204.69,5.50
418.48,11.66,5.20,0.14
416.47,12.20,0.00,0.00
418.30,12.27,0.00,0.00
416.64,12.06,0.00,0.00
418.36,11.94,0.00,0.00
416.54,12.31,0.00,0.00
418.23,12.11,0.00,0.00
416.62,11.92,0.00,0.00
418.24,11.96,0.00,0.00
416.65,11.98,0.00,0.00
418.51,12.03,0.00,0.00
416.37,11.98,0.00,0.00
418.30,12.00,0.00,0.00
417.88,11.97,0.00,0.00
416.60,12.05,0.00,0.00
418.28,11.98,0.00,0.00
416.34,11.92,0.00,0.00
418.55,12.18,0.00,0.00
417.75,11.85,0.00,0.00
417.19,12.22,0.07,0.00
416.78,11.97,0.00,0.00
418.28,11.93,0.00,0.00
416.69,12.04,0.00,0.00
418.34,11.93,0.00,0.00
416.53,11.92,0.00,0.00
418.47,12.03,0.00,0.00
416.92,12.01,0.00,0.00
416.99,11.97,0.00,0.00
418.45,12.02,0.00,0.00
417.04,11.89,0.00,0.00
417.10,11.92,0.00,0.00
417.24,11.99,0.00,0.00
418.29,11.99,0.00,0.00
417.26,12.05,0.00,0.00
417.00,11.93,0.00,0.00
