eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
249.92,14.81,251.89,11.02
255.28,8.31,409.14,11.11
255.25,7.73,410.05,11.12
254.91,7.98,409.18,11.06
254.36,7.77,408.54,11.00
254.41,7.87,410.62,11.12
255.85,7.97,408.80,11.24
254.18,8.19,409.98,10.93
254.30,7.82,409.27,11.07
255.72,7.99,408.65,11.01
254.30,7.76,8.14,0.23
255.33,8.17,0.00,0.00
254.14,7.98,0.00,0.00
255.21,7.94,0.00,0.00
255.86,7.66,0.00,0.00
253.96,7.75,0.00,0.00
255.70,7.99,0.00,0.00
253.92,7.58,0.00,0.00
255.49,7.70,0.00,0.00
255.32,7.68,0.00,0.00
253.94,7.70,0.00,0.00
255.40,7.71,0.00,0.00
255.29,7.86,0.00,0.00
254.14,7.85,0.00,0.00
255.27,7.86,0.00,0.00
241.86,7.40,0.00,0.00
212.19,6.40,0.00,0.00
255.44,7.61,0.00,0.00
255.37,7.62,0.00,0.00
253.91,7.81,0.00,0.00
255.44,7.77,0.00,0.00
255.32,7.70,0.00,0.00
254.36,7.77,0.00,0.00
255.30,7.99,0.00,0.00
254.21,7.76,0.00,0.00
255.40,7.60,0.07,0.00
254.12,7.78,0.00,0.00
255.33,7.73,0.00,0.00
255.48,7.79,0.00,0.00
254.19,7.80,0.00,0.00
254.21,7.73,0.00,0.00
255.44,7.73,0.00,0.00
255.17,7.58,0.00,0.00
254.15,7.69,0.00,0.00
254.83,7.61,0.00,0.00
255.26,7.72,0.00,0.00
255.33,7.85,0.00,0.00
254.26,7.69,0.00,0.00
255.22,7.82,0.00,0.00
255.61,7.65,0.00,0.00
254.03,7.93,0.00,0.00
255.15,7.52,0.00,0.00
254.27,7.66,0.00,0.00
256.08,7.88,0.00,0.00
254.30,7.68,0.00,0.00
255.51,7.91,0.00,0.00
254.81,7.75,0.00,0.00
253.97,7.56,0.00,0.00
255.82,7.82,0.00,0.00
254.08,7.64,0.00,0.00
255.72,7.83,0.00,0.00
254.05,7.63,0.00,0.00
255.65,7.64,0.00,0.00
254.04,7.65,0.00,0.00
255.50,7.63,0.00,0.00
254.08,7.91,0.00,0.00
255.44,7.50,0.00,0.00
