eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
547.95,23.08,275.08,12.27
570.55,16.04,273.34,8.94
569.76,16.73,274.13,8.06
570.58,17.32,273.59,7.90
571.72,17.39,274.45,7.57
570.67,17.40,273.23,7.74
570.67,16.90,274.19,8.09
570.74,17.15,274.00,8.03
570.05,17.52,274.24,7.71
570.98,17.49,272.66,7.67
570.97,17.13,5.43,0.14
569.87,17.22,0.00,0.00
571.42,16.96,0.00,0.00
569.70,17.13,0.00,0.00
571.52,16.60,0.00,0.00
570.87,16.94,0.00,0.00
569.85,17.14,0.00,0.00
570.97,16.93,0.00,0.00
571.16,16.80,0.00,0.00
569.48,16.81,0.00,0.00
570.95,16.88,0.00,0.00
571.10,16.91,0.00,0.00
571.17,16.84,0.00,0.00
569.66,16.93,0.00,0.00
571.34,17.14,0.00,0.00
571.03,16.87,0.00,0.00
570.66,16.81,0.00,0.00
570.22,16.78,0.00,0.00
570.27,16.86,0.00,0.00
571.66,16.76,0.00,0.00
570.43,16.76,0.00,0.00
570.67,17.33,0.00,0.00
