eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
335.83,17.75,126.11,7.34
462.41,13.54,120.80,3.31
461.63,13.20,119.67,3.30
463.49,13.51,121.66,3.27
462.18,13.36,119.99,3.39
462.00,13.70,122.03,3.36
461.83,13.49,119.90,3.31
462.92,13.77,121.76,3.28
461.34,13.46,120.38,3.38
463.20,13.25,121.42,3.33
462.20,13.67,1.36,0.08
461.44,13.42,0.00,0.00
463.20,13.36,0.00,0.00
461.50,13.46,0.00,0.00
463.05,13.54,0.00,0.00
461.20,13.38,0.00,0.00
462.93,13.40,0.00,0.00
462.82,13.55,0.00,0.00
461.23,13.49,0.00,0.00
463.08,13.42,0.00,0.00
461.45,13.29,0.00,0.00
462.52,13.26,0.00,0.00
463.16,13.45,0.00,0.00
461.83,13.49,0.00,0.00
462.66,13.37,0.00,0.00
461.30,13.28,0.00,0.00
462.93,13.22,0.00,0.00
462.56,13.44,0.00,0.00
462.41,13.32,0.00,0.00
461.81,13.33,0.00,0.00
461.72,13.50,0.00,0.00
463.25,13.13,0.00,0.00
461.70,13.47,0.00,0.00
462.02,13.26,0.00,0.00
463.03,13.21,0.00,0.00
461.87,13.43,0.07,0.00
461.81,13.13,0.00,0.00
463.23,13.28,0.00,0.00
462.04,13.36,0.00,0.00
461.88,13.52,0.00,0.00
462.13,13.39,0.00,0.00
463.17,13.42,0.00,0.00
462.10,13.18,0.00,0.00
