eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
128.50,12.10,96.23,4.77
254.31,7.35,409.07,12.15
254.56,7.35,409.28,11.88
255.27,7.13,410.64,11.90
255.17,7.05,408.68,12.02
255.04,7.04,409.12,11.89
254.21,7.08,409.26,11.95
255.62,7.16,410.35,11.98
253.93,7.15,409.64,12.04
254.94,7.09,408.32,11.80
255.58,7.58,12.23,0.29
255.01,8.36,0.00,0.00
253.89,7.80,0.00,0.00
255.17,8.01,0.00,0.00
255.58,7.70,0.00,0.00
253.85,7.93,0.00,0.00
255.82,7.63,0.00,0.00
254.04,7.80,0.00,0.00
255.73,7.68,0.00,0.00
253.78,7.72,0.00,0.00
255.44,7.76,0.00,0.00
255.46,7.86,0.00,0.00
253.94,7.69,0.00,0.00
255.71,7.55,0.00,0.00
253.87,7.74,0.00,0.00
255.40,7.91,0.00,0.00
255.27,7.64,0.00,0.00
254.14,7.72,0.00,0.00
255.42,7.84,0.00,0.00
254.53,7.84,0.00,0.00
255.62,7.88,0.00,0.00
254.07,7.83,0.00,0.00
255.46,7.49,0.00,0.00
255.25,7.64,0.00,0.00
254.11,7.84,0.00,0.00
255.14,8.04,0.00,0.00
255.39,7.46,0.07,0.00
254.01,7.62,0.00,0.00
255.78,7.55,0.00,0.00
253.68,7.75,0.00,0.00
255.68,7.66,0.00,0.00
254.05,7.82,0.00,0.00
255.42,7.37,0.00,0.00
255.50,7.58,0.00,0.00
253.86,7.77,0.00,0.00
255.67,7.75,0.00,0.00
254.08,7.65,0.00,0.00
255.55,7.82,0.00,0.00
254.17,7.69,0.00,0.00
255.43,7.50,0.00,0.00
255.24,7.91,0.00,0.00
254.10,7.74,0.00,0.00
255.17,7.70,0.00,0.00
255.61,7.67,0.00,0.00
254.09,7.98,0.00,0.00
255.60,7.53,0.00,0.00
254.67,7.92,0.00,0.00
254.02,7.74,0.00,0.00
255.89,7.79,0.00,0.00
254.17,7.55,0.00,0.00
255.66,7.92,0.00,0.00
254.36,7.86,0.07,0.00
254.32,7.91,0.00,0.00
255.54,7.63,0.00,0.00
254.13,7.84,0.00,0.00
255.56,7.90,0.00,0.00
254.44,7.58,0.00,0.00
255.35,7.69,0.00,0.00
