eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
340.72,16.94,465.84,17.82
364.58,10.24,476.00,14.64
363.95,10.25,474.67,14.48
364.41,10.03,475.21,14.35
364.89,10.17,475.73,14.58
363.83,10.23,475.28,14.22
364.64,10.09,474.80,14.19
364.36,10.30,475.63,14.49
364.25,10.07,474.25,14.45
363.09,10.57,475.18,14.44
364.58,11.13,9.50,0.22
364.69,11.12,0.00,0.00
364.54,11.03,0.00,0.00
363.22,10.90,0.00,0.00
364.38,10.85,0.00,0.00
364.51,10.86,0.00,0.00
364.77,10.94,0.00,0.00
363.39,10.62,0.00,0.00
364.45,10.75,0.00,0.00
364.36,10.85,0.00,0.00
364.87,10.79,0.00,0.00
364.45,10.89,0.00,0.00
363.23,11.20,0.00,0.00
365.24,10.79,0.00,0.00
364.30,10.78,0.00,0.00
363.17,10.68,0.00,0.00
364.33,10.88,0.00,0.00
364.95,10.81,0.00,0.00
364.50,10.97,0.00,0.00
363.42,10.69,0.00,0.00
364.68,11.07,0.00,0.00
364.67,10.84,0.00,0.00
363.52,11.05,0.00,0.00
364.94,11.07,0.00,0.00
363.38,10.66,0.00,0.00
365.04,10.98,0.00,0.00
363.70,10.76,0.00,0.00
363.92,10.88,0.00,0.00
365.13,10.76,0.00,0.00
363.57,10.70,0.00,0.00
365.20,10.87,0.00,0.00
363.60,10.97,0.00,0.00
364.87,11.09,0.00,0.00
363.43,10.71,0.00,0.00
365.14,10.70,0.00,0.00
