eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
156.82,11.41,152.85,7.05
338.80,10.30,501.92,16.08
337.92,9.51,501.67,15.67
339.46,9.21,503.37,15.25
337.59,9.32,500.93,15.17
338.69,9.39,495.75,15.07
339.11,9.30,509.78,15.35
339.12,9.20,501.93,14.87
337.60,9.39,501.71,15.54
339.15,9.09,501.87,15.16
338.65,9.81,283.51,8.52
339.21,10.33,0.00,0.00
337.58,9.99,0.00,0.00
339.04,10.12,0.00,0.00
339.18,10.43,0.00,0.00
337.56,9.92,0.00,0.00
338.96,9.99,0.00,0.00
339.08,10.25,0.00,0.00
338.97,9.81,0.00,0.00
337.43,9.99,0.00,0.00
339.14,10.18,0.00,0.00
339.02,9.96,0.00,0.00
337.77,10.11,0.00,0.00
338.94,10.20,0.00,0.00
338.89,9.91,0.00,0.00
338.59,9.89,0.00,0.00
339.04,9.99,0.00,0.00
338.80,9.99,0.00,0.00
338.65,9.89,0.00,0.00
337.41,9.90,0.00,0.00
339.17,10.10,0.00,0.00
339.07,10.03,0.00,0.00
337.69,9.98,0.00,0.00
338.89,10.00,0.00,0.00
339.00,9.95,0.00,0.00
339.19,9.86,0.00,0.00
337.66,10.00,0.07,0.00
339.12,9.95,0.00,0.00
337.81,9.84,0.00,0.00
339.50,9.84,0.00,0.00
337.69,9.83,0.00,0.00
339.82,10.34,0.00,0.00
338.20,9.83,0.00,0.00
339.09,9.92,0.00,0.00
338.34,10.03,0.00,0.00
337.90,9.84,0.00,0.00
339.45,9.99,0.00,0.00
337.97,9.92,0.00,0.00
