eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
431.54,20.39,318.00,11.38
433.76,12.92,315.28,8.78
435.25,12.73,315.50,8.63
434.21,12.89,314.74,8.71
433.18,12.72,315.62,8.70
435.14,12.71,315.27,8.56
433.45,12.69,316.10,8.55
434.06,12.75,314.70,8.62
435.20,12.78,315.26,8.55
433.59,12.82,316.15,8.68
434.60,12.75,6.79,0.14
433.24,12.55,0.00,0.00
434.29,12.33,0.00,0.00
434.46,12.84,0.00,0.00
434.53,12.74,0.00,0.00
434.70,12.68,0.00,0.00
434.24,12.53,0.00,0.00
433.34,12.46,0.00,0.00
434.91,12.79,0.00,0.00
434.31,12.45,0.00,0.00
432.97,12.67,0.00,0.00
435.50,12.45,0.00,0.00
432.96,12.33,0.00,0.00
434.71,12.37,0.00,0.00
433.99,12.41,0.00,0.00
434.19,12.52,0.00,0.00
434.36,12.54,0.00,0.00
434.75,12.74,0.00,0.00
434.43,12.74,0.00,0.00
434.27,12.54,0.00,0.00
433.37,12.96,0.00,0.00
434.43,12.57,0.00,0.00
434.64,12.50,0.00,0.00
433.60,12.41,0.00,0.00
434.88,12.51,0.00,0.00
433.69,12.51,0.00,0.00
433.67,12.46,0.00,0.00
434.64,12.36,0.00,0.00
434.88,12.49,0.00,0.00
433.43,12.44,0.00,0.00
434.98,12.62,0.00,0.00
