eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
286.17,15.59,404.77,14.59
277.44,7.55,405.27,12.27
277.23,7.55,403.14,12.19
276.74,7.54,405.29,12.43
278.00,7.63,404.22,12.62
277.02,7.58,403.41,12.23
277.40,7.73,404.31,12.29
276.82,7.56,404.06,12.44
277.68,7.49,404.08,12.66
276.67,7.56,404.97,11.88
278.47,8.78,5.43,0.29
276.77,8.56,0.00,0.00
276.72,8.30,0.00,0.00
278.16,8.08,0.00,0.00
276.98,8.52,0.00,0.00
278.14,8.32,0.00,0.00
276.90,8.48,0.00,0.00
276.86,8.33,0.00,0.00
278.19,8.00,0.00,0.00
276.90,8.23,0.00,0.00
277.84,8.18,0.00,0.00
277.05,8.30,0.00,0.00
276.88,8.23,0.00,0.00
278.12,8.30,0.00,0.00
276.81,8.46,0.00,0.00
276.80,8.35,0.00,0.00
278.35,8.38,0.00,0.00
277.04,8.13,0.00,0.00
276.85,8.16,0.00,0.00
278.07,8.29,0.00,0.00
276.95,8.42,0.00,0.00
277.08,8.33,0.00,0.00
278.05,8.26,0.00,0.00
277.00,8.25,0.00,0.00
276.60,8.08,0.00,0.00
278.10,8.33,0.07,0.00
277.08,8.10,0.00,0.00
277.20,8.04,0.00,0.00
278.03,8.44,0.00,0.00
276.92,8.29,0.00,0.00
276.60,8.21,0.00,0.00
278.28,8.34,0.00,0.00
276.93,8.22,0.00,0.00
278.10,8.30,0.00,0.00
277.07,8.31,0.00,0.00
276.88,8.17,0.00,0.00
276.94,8.14,0.00,0.00
278.28,8.35,0.00,0.00
276.90,8.18,0.00,0.00
276.97,8.32,0.00,0.00
277.15,8.28,0.00,0.00
278.53,8.10,0.00,0.00
277.26,8.30,0.00,0.00
276.85,8.32,0.00,0.00
277.07,8.46,0.00,0.00
277.31,8.29,0.00,0.00
276.95,8.10,0.00,0.00
278.53,8.20,0.00,0.00
277.06,8.41,0.00,0.00
277.06,8.27,0.00,0.00
276.94,8.13,0.00,0.00
