eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
281.63,16.38,357.00,16.28
273.79,8.19,570.64,17.65
274.10,7.58,569.72,17.23
230.79,6.57,571.63,17.32
271.14,7.61,569.67,17.20
277.41,7.82,571.20,17.22
273.81,7.77,570.82,17.17
273.02,7.74,570.98,17.25
273.68,7.57,567.64,17.39
274.16,7.65,571.35,17.46
274.15,8.70,9.58,0.22
274.20,8.33,0.00,0.00
273.00,8.38,0.00,0.00
274.45,8.33,0.00,0.00
274.04,8.04,0.00,0.00
272.90,8.20,0.00,0.00
274.57,8.45,0.00,0.00
273.17,8.27,0.00,0.00
252.70,7.53,0.00,0.00
272.86,8.37,0.00,0.00
274.30,8.32,0.00,0.00
274.36,8.28,0.00,0.00
273.18,8.26,0.00,0.00
274.46,8.15,0.00,0.00
272.69,8.33,0.00,0.00
274.18,8.28,0.00,0.00
274.36,8.33,0.00,0.00
272.96,8.15,0.00,0.00
274.31,8.27,0.00,0.00
259.67,8.08,0.00,0.00
272.73,8.25,0.00,0.00
274.35,8.39,0.00,0.00
273.06,8.35,0.00,0.00
274.18,8.19,0.00,0.00
274.49,8.24,0.00,0.00
273.99,8.35,0.00,0.00
273.05,8.27,0.00,0.00
274.56,8.19,0.00,0.00
272.92,8.28,0.00,0.00
274.43,8.44,0.00,0.00
273.20,8.29,0.00,0.00
274.52,8.22,0.00,0.00
252.68,7.54,0.00,0.00
273.09,8.52,0.00,0.00
274.52,8.45,0.00,0.00
273.32,8.34,0.00,0.00
273.20,8.28,0.00,0.00
274.58,8.34,0.00,0.00
273.08,8.21,0.00,0.00
274.69,8.35,0.00,0.00
273.27,8.23,0.00,0.00
274.50,8.11,0.00,0.00
272.95,8.32,0.00,0.00
274.53,8.26,0.00,0.00
273.24,8.13,0.00,0.00
273.41,8.20,0.00,0.00
274.63,8.21,0.00,0.00
