eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
160.29,13.51,390.12,15.50
150.41,4.29,543.91,16.44
150.15,4.14,544.26,16.30
149.60,4.18,543.84,16.24
150.52,4.15,543.23,16.03
149.73,4.30,543.64,16.07
149.83,4.11,544.19,15.98
150.14,4.21,543.95,16.12
150.18,4.11,544.46,16.31
149.86,4.20,544.05,15.95
150.21,5.01,9.50,0.31
150.21,4.92,0.00,0.00
150.35,4.65,0.00,0.00
149.99,4.68,0.00,0.00
148.91,4.51,0.00,0.00
150.22,4.42,0.00,0.00
150.24,4.80,0.00,0.00
150.14,4.40,0.00,0.00
150.02,4.47,0.00,0.00
150.21,4.83,0.00,0.00
149.93,4.50,0.00,0.00
150.21,4.55,0.00,0.00
150.01,4.54,0.00,0.00
150.26,4.55,0.00,0.00
150.11,4.34,0.00,0.00
150.03,4.43,0.00,0.00
148.76,4.47,0.00,0.00
151.30,4.37,0.00,0.00
150.00,4.47,0.00,0.00
149.97,4.60,0.00,0.00
148.91,4.40,0.00,0.00
150.44,4.59,0.00,0.00
149.86,4.49,0.00,0.00
150.22,4.33,0.00,0.00
150.01,4.50,0.00,0.00
150.43,4.76,0.07,0.00
150.03,4.44,0.00,0.00
150.30,4.48,0.00,0.00
150.07,4.41,0.00,0.00
142.13,4.36,0.00,0.00
150.13,4.37,0.00,0.00
149.85,4.48,0.00,0.00
150.16,4.59,0.00,0.00
150.23,4.42,0.00,0.00
149.88,4.51,0.00,0.00
150.13,4.44,0.00,0.00
149.96,4.50,0.00,0.00
150.29,4.49,0.00,0.00
150.07,4.49,0.00,0.00
132.84,4.07,0.00,0.00
160.90,4.79,0.00,0.00
150.14,4.49,0.00,0.00
150.24,4.58,0.00,0.00
150.17,4.47,0.00,0.00
149.99,4.48,0.00,0.00
150.17,4.45,0.00,0.00
149.99,4.47,0.00,0.00
150.47,4.49,0.00,0.00
150.07,4.49,0.00,0.00
148.75,4.48,0.00,0.00
151.29,4.50,0.00,0.00
148.92,4.60,0.07,0.00
150.19,4.54,0.00,0.00
150.16,4.83,0.00,0.00
150.22,4.47,0.00,0.00
149.99,4.40,0.00,0.00
150.31,4.46,0.00,0.00
149.98,4.50,0.00,0.00
150.35,4.57,0.00,0.00
148.85,4.26,0.00,0.00
149.98,4.39,0.00,0.00
150.25,4.47,0.00,0.00
150.08,4.56,0.00,0.00
150.21,4.50,0.00,0.00
150.04,4.48,0.00,0.00
150.21,4.39,0.00,0.00
150.31,4.58,0.00,0.00
150.01,4.55,0.00,0.00
150.21,4.48,0.00,0.00
150.13,4.50,0.00,0.00
148.89,4.55,0.00,0.00
150.19,4.51,0.00,0.00
150.37,4.48,0.00,0.00
150.16,4.47,0.00,0.00
150.28,4.57,0.00,0.00
150.31,4.55,0.00,0.00
148.76,4.41,0.00,0.00
150.27,4.50,0.00,0.00
150.19,4.39,0.00,0.00
150.32,4.40,0.00,0.00
150.19,4.51,0.00,0.00
150.36,4.55,0.00,0.00
148.89,4.51,0.00,0.00
150.20,4.64,0.00,0.00
150.30,4.49,0.00,0.00
150.18,4.49,0.00,0.00
144.78,4.48,0.00,0.00
150.29,4.47,0.00,0.00
150.36,4.74,0.00,0.00
149.09,4.41,0.00,0.00
150.15,4.47,0.00,0.00
150.25,4.47,0.00,0.00
150.53,4.44,0.00,0.00
150.07,4.48,0.00,0.00
149.02,4.35,0.00,0.00
