eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
495.60,21.53,217.55,8.46
554.84,15.11,209.64,6.19
554.80,15.36,210.31,6.41
554.13,15.50,209.83,6.39
555.53,15.38,210.59,6.23
554.39,15.40,209.40,6.45
555.21,15.46,210.39,6.32
553.72,15.22,210.30,6.24
555.08,15.46,210.01,6.50
554.68,15.34,209.50,6.16
555.28,16.42,4.08,0.14
555.23,16.34,0.00,0.00
554.70,16.61,0.00,0.00
554.92,16.50,0.00,0.00
554.40,16.42,0.00,0.00
554.98,16.41,0.00,0.00
554.92,16.56,0.00,0.00
554.82,16.22,0.00,0.00
554.79,16.40,0.00,0.00
554.72,16.28,0.00,0.00
555.13,16.25,0.00,0.00
554.72,16.22,0.00,0.00
554.78,16.36,0.00,0.00
554.91,16.38,0.00,0.00
553.57,16.46,0.00,0.00
554.79,16.12,0.00,0.00
556.04,16.39,0.00,0.00
554.81,16.05,0.00,0.00
553.57,16.21,0.00,0.00
555.25,16.29,0.00,0.00
555.52,16.41,0.00,0.00
553.68,16.27,0.00,0.00
555.65,16.20,0.00,0.00
554.98,16.25,0.00,0.00
