eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
107.38,12.47,74.82,5.17
94.05,2.91,264.69,8.85
94.22,2.50,443.55,11.48
94.22,2.60,442.57,13.24
94.10,2.57,442.72,12.76
94.33,2.61,442.17,12.91
94.81,2.53,442.75,12.85
94.38,2.53,443.73,12.97
94.81,2.53,441.54,12.76
93.08,2.61,443.86,13.49
95.03,3.26,13.57,0.38
94.95,3.05,0.00,0.00
93.30,2.86,0.00,0.00
94.63,3.05,0.00,0.00
94.69,2.92,0.00,0.00
94.69,2.86,0.00,0.00
93.52,3.05,0.00,0.00
94.64,2.82,0.00,0.00
94.80,3.04,0.00,0.00
93.34,2.66,0.00,0.00
94.89,3.02,0.00,0.00
94.63,2.92,0.00,0.00
94.81,3.16,0.00,0.00
93.36,2.84,0.00,0.00
94.55,2.92,0.00,0.00
94.86,2.88,0.00,0.00
94.70,2.85,0.00,0.00
93.33,2.92,0.00,0.00
94.61,3.01,0.00,0.00
94.64,2.86,0.00,0.00
93.61,2.87,0.00,0.00
94.76,2.92,0.00,0.00
94.77,2.93,0.00,0.00
94.74,2.89,0.00,0.00
93.26,2.82,0.00,0.00
95.01,2.99,0.00,0.00
94.84,2.93,0.00,0.00
93.42,2.85,0.00,0.00
94.72,2.93,0.00,0.00
94.98,2.88,0.00,0.00
93.27,2.94,0.00,0.00
94.78,3.22,0.00,0.00
94.74,2.94,0.00,0.00
93.47,2.94,0.00,0.00
94.87,2.88,0.00,0.00
94.88,3.02,0.00,0.00
93.35,2.86,0.00,0.00
94.82,3.02,0.00,0.00
94.69,2.94,0.00,0.00
93.62,2.87,0.00,0.00
94.78,3.00,0.00,0.00
94.70,2.92,0.00,0.00
94.69,2.86,0.00,0.00
93.65,2.94,0.00,0.00
95.07,2.95,0.00,0.00
93.21,2.94,0.00,0.00
94.83,3.01,0.00,0.00
94.73,2.95,0.00,0.00
93.48,2.92,0.00,0.00
94.81,2.92,0.00,0.00
94.66,2.92,0.00,0.00
94.81,2.85,0.00,0.00
93.41,2.94,0.00,0.00
94.91,2.86,0.00,0.00
94.60,2.92,0.00,0.00
93.34,2.92,0.00,0.00
94.70,3.08,0.00,0.00
94.72,2.86,0.00,0.00
93.53,2.94,0.00,0.00
94.76,2.89,0.00,0.00
94.77,2.88,0.00,0.00
94.73,2.93,0.00,0.00
93.53,3.02,0.00,0.00
94.66,2.93,0.00,0.00
94.79,3.01,0.00,0.00
93.44,2.93,0.00,0.00
94.82,2.95,0.00,0.00
94.84,2.93,0.00,0.00
93.45,2.93,0.00,0.00
94.80,2.92,0.00,0.00
94.75,2.92,0.00,0.00
93.51,2.85,0.00,0.00
95.07,2.92,0.00,0.00
94.81,2.86,0.00,0.00
93.40,2.93,0.00,0.00
94.69,2.94,0.00,0.00
95.01,3.06,0.00,0.00
93.38,2.92,0.00,0.00
94.77,2.92,0.00,0.00
94.63,3.02,0.00,0.00
93.42,2.88,0.00,0.00
94.88,2.86,0.00,0.00
94.79,3.02,0.00,0.00
93.39,2.94,0.00,0.00
94.75,2.94,0.00,0.00
94.69,2.88,0.00,0.00
93.56,2.85,0.00,0.00
94.75,2.92,0.00,0.00
94.70,3.02,0.00,0.00
94.69,2.92,0.00,0.00
93.41,2.93,0.00,0.00
94.94,2.94,0.00,0.00
94.68,2.94,0.00,0.00
93.47,2.87,0.00,0.00
94.86,3.03,0.00,0.00
95.01,3.02,0.00,0.00
93.38,3.03,0.00,0.00
94.70,2.94,0.00,0.00
94.82,2.94,0.00,0.00
93.50,2.94,0.00,0.00
94.93,2.92,0.00,0.00
94.59,3.01,0.00,0.00
94.66,2.85,0.00,0.00
93.31,3.01,0.00,0.00
94.77,2.96,0.00,0.00
95.00,2.93,0.00,0.00
93.47,2.94,0.00,0.00
94.51,2.93,0.00,0.00
94.76,2.95,0.00,0.00
93.65,2.94,0.00,0.00
94.78,2.94,0.00,0.00
94.81,2.93,0.00,0.00
93.33,2.89,0.00,0.00
94.74,2.94,0.00,0.00
94.96,2.94,0.00,0.00
93.34,2.86,0.00,0.00
94.91,2.94,0.00,0.00
94.81,2.93,0.00,0.00
93.42,2.94,0.00,0.00
95.01,2.95,0.00,0.00
94.70,2.93,0.00,0.00
94.57,2.94,0.00,0.00
93.41,2.92,0.00,0.00
94.98,2.96,0.00,0.00
94.70,2.86,0.00,0.00
93.40,2.92,0.00,0.00
94.75,2.94,0.00,0.00
94.86,2.93,0.00,0.00
93.75,3.26,0.00,0.00
94.73,2.93,0.00,0.00
93.50,2.94,0.00,0.00
94.74,2.96,0.00,0.00
94.75,3.01,0.00,0.00
93.66,2.87,0.00,0.00
94.92,2.94,0.00,0.00
94.92,2.95,0.00,0.00
93.40,2.94,0.00,0.00
95.03,3.02,0.00,0.00
93.47,2.79,0.00,0.00
94.87,3.01,0.00,0.00
94.98,2.94,0.00,0.00
93.44,2.87,0.00,0.00
94.85,2.93,0.00,0.00
94.85,2.92,0.00,0.00
93.56,2.93,0.00,0.00
94.82,3.02,0.00,0.00
93.52,2.94,0.00,0.00
95.06,2.93,0.00,0.00
94.85,2.92,0.00,0.00
93.40,2.85,0.00,0.00
94.83,2.92,0.00,0.00
93.69,2.94,0.00,0.00
94.87,2.94,0.00,0.00
94.73,3.01,0.00,0.00
93.46,2.85,0.00,0.00
94.83,2.94,0.00,0.00
94.88,3.02,0.00,0.00
93.46,2.94,0.00,0.00
94.77,2.92,0.00,0.00
94.80,3.01,0.00,0.00
93.38,2.86,0.00,0.00
94.84,3.01,0.00,0.00
94.80,2.95,0.00,0.00
93.52,2.93,0.00,0.00
94.87,2.94,0.00,0.00
93.68,2.93,0.00,0.00
94.84,2.94,0.00,0.00
94.89,2.94,0.00,0.00
93.52,3.05,0.00,0.00
94.82,3.02,0.00,0.00
95.03,2.97,0.00,0.00
93.43,2.94,0.00,0.00
94.87,2.94,0.00,0.00
