eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
364.96,18.41,157.71,7.48
518.92,16.04,150.06,4.26
543.20,16.23,149.97,4.08
543.96,15.98,150.07,4.26
544.62,16.11,148.92,4.22
543.41,16.20,151.11,4.22
544.47,16.45,149.50,4.21
544.00,15.95,149.89,4.19
543.97,15.94,149.86,4.06
543.81,16.04,150.87,4.33
544.19,15.92,2.72,0.15
542.87,16.23,0.00,0.00
543.86,15.97,0.00,0.00
545.12,16.30,0.00,0.00
543.95,16.04,0.00,0.00
542.73,16.19,0.00,0.00
544.20,16.52,0.00,0.00
544.34,16.26,0.00,0.00
544.40,15.99,0.00,0.00
543.98,16.07,0.00,0.00
543.89,16.18,0.00,0.00
543.96,16.09,0.00,0.00
544.00,16.37,0.00,0.00
543.15,16.17,0.00,0.00
543.68,15.82,0.00,0.00
544.63,16.14,0.00,0.00
544.19,15.94,0.00,0.00
544.06,15.83,0.00,0.00
543.94,16.07,0.00,0.00
542.87,16.21,0.00,0.00
544.83,16.28,0.00,0.00
543.17,16.23,0.00,0.00
544.89,16.00,0.00,0.00
543.45,15.98,0.00,0.00
544.45,15.87,0.00,0.00
543.24,16.32,0.00,0.00
