eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
401.28,22.67,149.93,5.90
544.50,16.50,149.95,2.06
543.53,15.91,149.80,4.26
543.96,16.23,150.14,4.07
544.02,16.13,150.61,4.25
544.26,16.02,149.58,4.11
543.86,16.57,150.60,4.01
543.06,16.04,149.97,4.20
544.56,16.18,149.40,4.15
543.84,16.26,149.93,4.26
544.39,15.72,12.23,0.36
542.89,16.43,0.00,0.00
544.51,16.08,0.00,0.00
544.41,15.97,0.00,0.00
543.88,16.17,0.00,0.00
544.03,16.14,0.00,0.00
543.89,16.31,0.00,0.00
543.97,15.99,0.00,0.00
543.95,16.10,0.00,0.00
543.99,16.01,0.00,0.00
542.88,16.17,0.00,0.00
544.11,15.92,0.00,0.00
543.87,16.06,0.00,0.00
544.09,16.34,0.00,0.00
543.82,16.04,0.00,0.00
543.95,15.99,0.00,0.00
543.96,16.11,0.00,0.00
543.64,15.86,0.00,0.00
545.05,16.17,0.00,0.00
543.03,15.80,0.00,0.00
544.54,16.23,0.00,0.00
543.15,16.35,0.00,0.00
544.21,16.13,0.00,0.00
544.87,16.19,0.00,0.00
543.75,16.04,0.00,0.00
542.96,15.88,0.00,0.00
