eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
147.82,12.18,237.95,11.97
149.64,4.71,541.45,16.69
149.97,3.98,544.97,15.94
149.61,4.23,542.62,16.49
151.24,4.13,544.67,16.44
149.61,4.19,544.11,16.18
150.42,4.10,544.24,16.10
149.57,4.12,543.88,15.96
150.49,4.19,543.09,16.08
148.87,4.08,544.55,15.98
150.07,4.97,10.86,0.38
150.25,4.71,0.00,0.00
150.18,4.57,0.00,0.00
150.05,4.69,0.00,0.00
150.09,4.50,0.00,0.00
149.97,4.50,0.00,0.00
150.33,4.69,0.00,0.00
150.33,4.47,0.00,0.00
150.09,4.75,0.00,0.00
148.83,4.34,0.00,0.00
150.07,4.47,0.00,0.00
150.22,4.49,0.00,0.00
147.21,4.41,0.00,0.00
145.91,4.35,0.00,0.00
150.20,4.63,0.00,0.00
150.21,4.47,0.00,0.00
150.00,4.40,0.00,0.00
150.23,4.55,0.00,0.00
149.99,4.43,0.00,0.00
150.20,4.62,0.00,0.00
150.05,4.64,0.00,0.00
150.24,4.57,0.00,0.00
150.08,4.79,0.00,0.00
148.90,4.59,0.00,0.00
150.10,4.44,0.00,0.00
150.25,4.40,0.00,0.00
150.18,4.45,0.00,0.00
150.01,4.41,0.00,0.00
150.35,4.55,0.00,0.00
149.90,4.42,0.00,0.00
150.34,4.57,0.00,0.00
150.16,4.45,0.00,0.00
150.05,4.64,0.00,0.00
148.86,4.42,0.00,0.00
149.93,4.48,0.00,0.00
150.25,4.80,0.00,0.00
149.98,4.65,0.00,0.00
150.38,4.40,0.00,0.00
150.08,4.49,0.00,0.00
150.19,4.46,0.00,0.00
150.22,4.50,0.00,0.00
150.03,4.56,0.00,0.00
150.35,4.48,0.00,0.00
150.03,4.47,0.00,0.00
148.77,4.50,0.00,0.00
151.28,4.40,0.00,0.00
149.07,4.63,0.00,0.00
149.94,4.33,0.00,0.00
150.11,4.48,0.00,0.00
150.17,4.42,0.00,0.00
150.10,4.49,0.00,0.00
150.22,4.53,0.00,0.00
150.15,4.58,0.00,0.00
150.28,4.56,0.00,0.00
150.07,4.48,0.00,0.00
148.86,4.40,0.00,0.00
150.03,4.48,0.00,0.00
150.13,4.56,0.00,0.00
150.10,4.29,0.00,0.00
149.96,4.41,0.00,0.00
150.18,4.41,0.00,0.00
150.04,4.77,0.00,0.00
150.29,4.56,0.00,0.00
150.31,4.39,0.00,0.00
149.97,4.46,0.00,0.00
150.18,4.49,0.00,0.00
149.94,4.66,0.00,0.00
150.15,4.39,0.00,0.00
149.95,4.47,0.00,0.00
150.35,4.57,0.00,0.00
149.95,4.68,0.00,0.00
149.07,4.42,0.00,0.00
150.66,4.63,0.00,0.00
150.06,4.50,0.00,0.00
150.38,4.48,0.00,0.00
150.08,4.48,0.00,0.00
148.97,4.47,0.00,0.00
150.14,4.55,0.00,0.00
150.30,4.50,0.00,0.00
150.15,4.48,0.00,0.00
150.27,4.65,0.00,0.00
150.24,4.40,0.00,0.00
150.05,4.55,0.00,0.00
148.92,4.38,0.00,0.00
150.18,4.56,0.00,0.00
150.30,4.38,0.00,0.00
150.26,4.47,0.00,0.00
150.25,4.40,0.00,0.00
150.27,4.31,0.00,0.00
148.81,4.56,0.00,0.00
150.46,4.58,0.00,0.00
150.08,4.46,0.00,0.00
150.36,4.49,0.00,0.00
150.34,4.49,0.00,0.00
150.06,4.41,0.00,0.00
148.84,4.50,0.00,0.00
