eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
115.58,10.87,192.47,10.37
110.91,3.38,556.69,16.97
107.09,2.97,587.85,17.57
107.93,3.06,587.08,17.43
107.85,3.06,588.91,17.76
106.91,3.05,588.16,17.34
107.05,3.04,588.03,17.35
106.81,2.93,586.88,17.56
107.67,3.02,589.15,17.37
108.12,3.18,587.92,17.48
107.32,3.89,10.64,0.30
106.89,3.70,0.00,0.00
17.87,0.59,0.00,0.00
119.20,3.90,0.00,0.00
106.94,3.33,0.00,0.00
107.03,3.41,0.00,0.00
107.21,3.68,0.00,0.00
107.16,3.29,0.00,0.00
101.57,3.17,0.00,0.00
113.85,3.61,0.00,0.00
100.22,3.20,0.00,0.00
113.85,3.60,0.00,0.00
108.24,3.53,0.00,0.00
107.06,3.57,0.00,0.00
107.06,3.24,0.00,0.00
106.98,3.24,0.00,0.00
102.91,3.17,0.00,0.00
112.49,3.54,0.00,0.00
106.60,3.45,0.00,0.00
106.91,3.46,0.00,0.00
107.21,3.37,0.00,0.00
107.23,3.40,0.00,0.00
108.18,3.39,0.00,0.00
106.91,3.43,0.00,0.00
106.87,3.32,0.00,0.00
107.22,3.48,0.07,0.00
108.29,3.41,0.00,0.00
106.90,3.25,0.00,0.00
106.98,3.24,0.00,0.00
107.04,3.41,0.00,0.00
108.22,3.33,0.00,0.00
106.97,3.32,0.00,0.00
106.97,3.24,0.00,0.00
106.99,3.54,0.00,0.00
108.34,3.32,0.00,0.00
107.02,3.39,0.00,0.00
106.90,3.39,0.00,0.00
106.98,3.38,0.00,0.00
108.41,3.32,0.00,0.00
107.12,3.40,0.00,0.00
107.05,3.30,0.00,0.00
107.16,3.48,0.00,0.00
106.90,3.40,0.00,0.00
108.36,3.39,0.00,0.00
107.18,3.31,0.00,0.00
106.96,3.48,0.00,0.00
106.96,3.42,0.00,0.00
107.15,3.41,0.00,0.00
108.22,3.46,0.00,0.00
107.04,3.25,0.00,0.00
106.97,3.41,0.00,0.00
107.07,3.46,0.07,0.00
107.13,3.33,0.00,0.00
107.01,3.41,0.00,0.00
108.24,3.46,0.00,0.00
107.02,3.31,0.00,0.00
107.01,3.34,0.00,0.00
108.27,3.25,0.00,0.00
107.21,3.54,0.00,0.00
106.79,3.47,0.00,0.00
106.97,3.34,0.00,0.00
107.05,3.31,0.00,0.00
108.42,3.40,0.00,0.00
107.04,3.32,0.00,0.00
107.10,3.40,0.00,0.00
107.07,3.42,0.00,0.00
106.84,3.40,0.00,0.00
108.44,3.39,0.00,0.00
106.96,3.41,0.00,0.00
107.02,3.38,0.00,0.00
106.99,3.32,0.00,0.00
108.30,3.32,0.00,0.00
106.96,3.30,0.00,0.00
106.96,3.52,0.00,0.00
106.97,3.26,0.00,0.00
107.02,3.31,0.00,0.00
108.39,3.30,0.00,0.00
106.87,3.40,0.00,0.00
107.03,3.23,0.00,0.00
107.01,3.45,0.00,0.00
108.36,3.31,0.00,0.00
106.95,3.39,0.00,0.00
107.05,3.30,0.00,0.00
106.85,3.31,0.00,0.00
108.41,3.31,0.00,0.00
107.03,3.40,0.00,0.00
106.89,3.47,0.00,0.00
106.96,3.30,0.00,0.00
108.37,3.46,0.00,0.00
106.78,3.39,0.00,0.00
106.94,3.31,0.00,0.00
103.01,3.32,0.00,0.00
98.90,3.08,0.00,0.00
107.10,3.41,0.00,0.00
108.43,3.54,0.00,0.00
107.08,3.39,0.00,0.00
106.90,3.31,0.00,0.00
107.00,3.40,0.00,0.00
107.08,3.31,0.00,0.00
108.29,3.47,0.00,0.00
106.85,3.25,0.00,0.00
106.93,3.31,0.00,0.00
107.16,3.40,0.07,0.00
107.10,3.23,0.00,0.00
107.21,3.39,0.00,0.00
107.14,3.39,0.00,0.00
107.09,3.41,0.00,0.00
106.95,3.25,0.00,0.00
107.11,3.39,0.00,0.00
107.20,3.53,0.00,0.00
108.39,3.39,0.00,0.00
107.10,3.32,0.00,0.00
107.19,3.24,0.00,0.00
106.83,3.27,0.00,0.00
106.96,3.25,0.00,0.00
108.47,3.47,0.00,0.00
107.11,3.31,0.00,0.00
107.09,3.25,0.00,0.00
107.00,3.26,0.00,0.00
106.85,3.32,0.00,0.00
108.60,3.34,0.00,0.00
107.02,3.48,0.00,0.00
107.20,3.33,0.00,0.00
106.97,3.47,0.00,0.00
107.16,3.40,0.00,0.00
108.14,3.30,0.00,0.00
107.20,3.55,0.00,0.00
107.09,3.35,0.00,0.00
107.10,3.46,0.00,0.00
85.48,2.82,0.00,0.00
118.16,3.67,0.00,0.00
107.04,3.39,0.00,0.00
106.97,3.47,0.00,0.00
106.88,3.47,0.00,0.00
107.11,3.32,0.00,0.00
108.54,3.25,0.00,0.00
107.16,3.15,0.00,0.00
