eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
321.49,16.55,482.15,17.75
318.11,8.80,534.56,15.62
316.16,8.93,534.61,15.83
317.54,8.82,534.22,15.82
316.50,8.71,534.54,15.86
317.27,8.80,534.22,15.75
317.53,9.05,533.92,15.93
317.75,8.68,534.25,15.91
317.10,8.76,533.32,15.74
316.42,8.79,534.03,15.90
317.66,10.13,12.23,0.29
316.13,9.42,0.00,0.00
317.36,9.59,0.00,0.00
317.28,9.65,0.00,0.00
317.50,9.55,0.00,0.00
317.15,9.47,0.00,0.00
317.37,9.61,0.00,0.00
317.31,9.41,0.00,0.00
316.21,9.44,0.00,0.00
317.51,9.41,0.00,0.00
317.09,9.60,0.00,0.00
317.58,9.37,0.00,0.00
317.33,9.43,0.00,0.00
294.51,8.75,0.00,0.00
317.22,9.30,0.00,0.00
317.30,9.43,0.00,0.00
317.26,9.53,0.00,0.00
317.09,9.45,0.00,0.00
317.31,9.44,0.00,0.00
317.19,9.51,0.00,0.00
317.61,9.42,0.00,0.00
317.26,9.33,0.00,0.00
317.04,9.27,0.00,0.00
316.05,9.58,0.00,0.00
318.39,9.25,0.00,0.00
316.25,9.72,0.00,0.00
317.13,9.40,0.00,0.00
317.20,9.29,0.00,0.00
317.89,9.48,0.00,0.00
316.13,9.60,0.00,0.00
317.52,9.28,0.00,0.00
317.79,9.35,0.00,0.00
316.11,9.32,0.00,0.00
317.47,9.35,0.00,0.00
317.43,9.27,0.00,0.00
316.70,9.59,0.00,0.00
318.03,9.49,0.00,0.00
317.12,9.39,0.00,0.00
316.16,9.51,0.00,0.00
265.14,7.85,0.00,0.00
