eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
489.79,23.28,126.98,5.70
454.84,14.62,118.21,1.69
530.42,15.46,116.66,3.35
594.85,16.92,117.17,3.45
594.75,17.15,117.70,3.32
594.79,17.03,116.64,3.42
594.42,17.19,117.66,3.14
594.69,17.17,117.65,3.24
596.01,17.21,116.36,3.24
595.03,17.08,118.01,3.32
595.11,17.07,1.36,0.00
594.65,17.20,0.00,0.00
595.22,16.98,0.00,0.00
595.06,17.32,0.00,0.00
594.87,16.98,0.00,0.00
595.01,17.16,0.00,0.00
594.54,17.15,0.00,0.00
595.33,17.32,0.00,0.00
595.07,17.05,0.00,0.00
594.90,17.20,0.00,0.00
595.00,17.12,0.00,0.00
594.88,16.95,0.00,0.00
594.67,17.26,0.00,0.00
595.32,17.02,0.00,0.00
594.76,16.97,0.00,0.00
595.09,17.30,0.00,0.00
595.22,17.07,0.00,0.00
594.95,17.21,0.00,0.00
594.53,17.12,0.00,0.00
595.34,17.04,0.00,0.00
595.09,17.04,0.00,0.00
593.97,16.89,0.00,0.00
595.08,17.35,0.00,0.00
595.45,17.37,0.00,0.00
