eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
123.80,10.65,2.08,4.42
148.45,4.78,398.16,13.40
149.53,4.33,542.87,16.24
149.45,4.29,544.80,16.47
150.15,4.14,544.18,16.51
151.09,4.18,542.96,16.27
149.63,4.10,544.47,16.43
149.67,4.22,544.16,16.39
149.62,4.12,542.93,16.49
150.72,4.29,544.78,16.21
150.39,5.02,9.50,0.29
150.09,4.82,0.00,0.00
148.84,4.64,0.00,0.00
150.20,4.68,0.00,0.00
150.13,4.75,0.00,0.00
150.05,4.41,0.00,0.00
150.39,4.87,0.00,0.00
150.16,4.55,0.00,0.00
149.91,4.49,0.00,0.00
150.14,4.40,0.00,0.00
150.01,4.35,0.00,0.00
150.34,4.65,0.00,0.00
149.99,4.47,0.00,0.00
148.98,4.74,0.00,0.00
150.27,4.57,0.00,0.00
149.95,4.43,0.00,0.00
150.18,4.46,0.00,0.00
149.84,4.49,0.00,0.00
150.23,4.51,0.00,0.00
149.85,4.45,0.00,0.00
150.35,4.69,0.00,0.00
150.00,4.42,0.00,0.00
150.21,4.50,0.00,0.00
150.09,4.64,0.00,0.00
150.01,4.41,0.00,0.00
150.30,4.52,0.07,0.00
150.18,4.81,0.00,0.00
148.81,4.41,0.00,0.00
151.22,4.57,0.00,0.00
150.07,4.34,0.00,0.00
148.93,4.42,0.00,0.00
149.88,4.40,0.00,0.00
150.02,4.48,0.00,0.00
150.11,4.50,0.00,0.00
150.44,4.49,0.00,0.00
150.06,4.64,0.00,0.00
150.29,4.65,0.00,0.00
149.99,4.56,0.00,0.00
150.46,4.57,0.00,0.00
148.84,4.42,0.00,0.00
150.02,4.51,0.00,0.00
150.30,4.48,0.00,0.00
150.02,4.33,0.00,0.00
150.20,4.48,0.00,0.00
149.96,4.48,0.00,0.00
150.23,4.57,0.00,0.00
150.17,4.43,0.00,0.00
150.00,4.51,0.00,0.00
150.20,4.49,0.00,0.00
150.07,4.48,0.00,0.00
150.20,4.47,0.00,0.00
150.14,4.62,0.07,0.00
148.88,4.53,0.00,0.00
150.31,4.49,0.00,0.00
150.13,4.36,0.00,0.00
150.08,4.60,0.00,0.00
149.93,4.56,0.00,0.00
150.09,4.49,0.00,0.00
149.92,4.29,0.00,0.00
150.44,4.48,0.00,0.00
149.87,4.54,0.00,0.00
150.14,4.58,0.00,0.00
150.29,4.51,0.00,0.00
150.19,4.48,0.00,0.00
148.89,4.59,0.00,0.00
150.08,4.65,0.00,0.00
150.22,4.47,0.00,0.00
150.08,4.39,0.00,0.00
150.21,4.40,0.00,0.00
150.33,4.48,0.00,0.00
150.02,4.49,0.00,0.00
150.12,4.59,0.00,0.00
149.95,4.56,0.00,0.00
150.36,4.49,0.00,0.00
148.79,4.47,0.00,0.00
150.18,4.37,0.00,0.00
150.39,4.51,0.00,0.00
150.23,4.47,0.00,0.00
150.32,4.42,0.00,0.00
150.23,4.51,0.00,0.00
148.97,4.40,0.00,0.00
150.21,4.48,0.00,0.00
150.30,4.46,0.00,0.00
150.04,4.47,0.00,0.00
150.36,4.45,0.00,0.00
149.05,4.43,0.00,0.00
150.18,4.56,0.00,0.00
150.28,4.39,0.00,0.00
150.12,4.47,0.00,0.00
150.34,4.50,0.00,0.00
150.38,4.51,0.00,0.00
148.90,4.41,0.00,0.00
150.12,4.48,0.00,0.00
150.25,4.45,0.00,0.00
150.20,4.48,0.00,0.00
150.27,4.41,0.00,0.00
150.45,4.66,0.00,0.00
150.07,4.55,0.00,0.00
148.90,4.40,0.00,0.00
