eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
169.95,8.93,334.49,16.55
243.60,12.04,408.96,18.33
234.73,9.11,408.93,9.96
255.38,9.95,410.38,10.03
253.92,11.38,408.93,10.03
214.05,9.65,408.91,13.21
255.38,10.24,410.38,11.88
253.92,9.18,408.94,11.31
255.37,9.44,408.89,10.03
255.40,9.69,410.41,9.96
253.92,8.91,408.93,10.03
255.41,10.88,408.95,11.57
255.42,9.70,410.44,9.96
237.69,9.60,408.95,10.03
230.28,9.44,408.90,10.03
209.63,8.53,410.41,10.03
255.39,8.10,408.92,13.12
255.41,11.30,408.95,9.96
253.93,9.33,410.42,10.03
255.43,9.42,408.98,10.03
253.92,9.65,408.92,11.49
255.33,10.11,410.30,12.71
255.40,9.09,408.94,10.03
253.93,9.11,408.94,9.96
255.42,8.75,410.44,10.03
255.41,9.47,408.96,11.49
253.92,9.51,408.93,10.03
255.62,9.93,409.28,9.97
255.43,8.62,410.46,11.49
253.93,10.13,408.94,10.03
255.44,9.38,409.00,11.41
217.01,9.81,410.39,11.30
