eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
448.65,19.87,106.52,5.25
442.91,17.67,94.49,3.25
361.67,15.89,94.48,2.31
442.90,16.10,94.49,2.31
443.02,17.74,94.51,3.54
405.98,15.71,93.01,3.52
398.60,15.39,94.48,3.51
442.89,14.46,94.48,2.31
442.89,17.94,94.48,3.41
366.06,13.73,94.47,2.31
441.43,18.24,94.49,2.38
388.30,17.08,94.49,2.31
419.27,15.16,94.48,2.31
442.98,15.06,94.50,3.01
442.86,16.12,94.48,2.31
441.44,17.24,94.49,2.31
442.88,17.05,94.48,2.24
442.82,18.64,92.99,2.49
442.89,16.19,94.48,3.68
442.86,17.34,94.48,2.31
442.90,16.89,94.49,2.31
364.64,15.57,94.48,3.09
442.89,18.15,94.48,2.99
442.92,17.61,94.49,2.31
442.92,19.66,94.49,2.93
441.36,20.43,94.47,2.45
442.92,17.13,94.49,2.31
364.67,14.35,94.49,3.01
442.94,15.86,94.49,3.01
443.21,16.60,93.07,3.01
363.17,15.65,94.48,3.70
442.89,14.19,94.48,3.01
442.93,14.03,94.49,3.77
442.84,14.49,94.47,3.00
441.43,18.80,94.49,2.31
442.88,18.50,94.48,2.31
442.90,18.05,94.49,3.01
367.91,14.55,94.56,2.31
442.89,17.00,94.48,3.01
442.88,16.65,93.00,4.11
