eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
154.69,8.62,407.80,20.45
140.25,5.58,398.60,16.28
141.72,5.10,400.07,15.61
141.73,5.08,398.61,15.38
141.73,5.02,398.61,14.23
141.78,4.25,400.25,13.16
141.80,4.25,327.92,12.48
141.73,5.80,398.60,15.29
129.99,4.76,400.33,15.07
141.74,5.47,398.65,14.73
141.72,5.22,398.60,16.00
141.73,4.17,400.10,14.03
140.26,4.51,398.63,12.65
141.73,5.38,398.61,12.07
141.85,6.25,400.44,14.02
141.72,5.51,398.59,15.44
141.72,6.60,398.60,12.50
141.70,4.65,400.02,14.53
141.73,5.16,398.62,12.39
141.83,4.89,398.89,14.31
125.56,4.29,400.31,13.20
141.74,5.28,398.64,12.95
141.73,5.54,398.60,15.05
141.73,4.94,400.08,15.08
141.73,4.17,398.61,13.31
141.73,5.01,398.62,14.62
141.87,5.35,400.47,14.70
141.74,5.14,333.68,10.85
140.34,5.96,392.95,14.45
141.72,4.58,398.60,14.24
141.72,6.27,398.59,11.37
141.81,5.81,400.32,15.21
141.72,4.16,398.60,14.50
141.72,3.46,398.59,16.66
118.18,3.87,400.33,12.24
147.63,6.55,398.60,13.36
141.78,5.20,398.74,15.23
140.29,4.77,400.19,13.29
141.73,5.18,398.60,13.97
