eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
301.16,16.17,386.68,17.44
363.49,15.74,475.79,17.38
364.91,12.36,391.50,15.28
363.15,15.68,473.86,16.11
364.67,13.30,475.40,15.72
364.67,15.16,475.40,16.06
302.65,12.10,475.38,18.12
305.62,13.22,475.41,17.88
364.99,13.10,475.82,18.37
364.72,14.21,473.99,20.07
302.60,13.01,475.31,18.46
364.64,14.29,475.37,15.96
364.84,14.26,475.63,14.95
317.72,12.76,475.84,17.28
174.20,8.04,473.88,19.50
314.42,12.88,414.80,15.48
1.48,0.07,473.85,16.57
209.65,8.45,475.40,15.41
364.66,16.32,475.38,16.76
311.49,11.86,475.36,18.08
293.87,12.27,475.50,19.31
363.20,14.82,475.41,17.57
364.69,11.98,475.42,15.97
298.21,13.06,475.37,16.74
364.62,14.92,475.33,15.08
364.68,13.21,473.94,14.92
364.62,13.74,475.34,16.62
