eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
162.82,8.90,550.08,28.22
149.11,5.40,543.28,21.68
150.57,5.85,544.71,20.31
134.40,4.28,543.50,21.44
149.11,6.05,543.29,22.92
150.58,4.38,544.76,21.12
150.68,4.38,543.64,19.27
149.11,5.20,543.27,20.21
150.68,5.30,545.12,20.51
149.11,6.99,543.29,21.46
150.58,4.74,544.73,22.19
150.67,5.09,543.58,19.91
149.12,6.13,543.31,16.89
150.61,3.68,544.86,22.42
149.11,6.22,543.29,21.35
150.67,5.54,543.60,21.12
150.63,5.58,544.92,18.73
149.14,4.41,447.41,19.08
150.59,5.40,543.30,21.57
149.10,5.20,544.72,20.90
137.42,5.48,543.76,21.12
149.09,5.31,543.21,16.70
150.58,5.99,544.75,21.93
150.71,5.69,543.74,19.90
149.10,4.84,543.26,21.46
150.59,5.82,544.77,19.95
149.11,4.38,439.94,18.68
150.58,5.40,488.66,19.86
150.60,5.22,503.49,21.28
149.12,5.34,543.34,20.68
150.58,5.67,448.80,19.35
