eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
507.61,25.72,346.24,19.18
502.24,19.92,339.75,11.24
503.38,19.22,338.05,10.72
502.11,19.67,338.18,13.17
502.14,21.73,339.68,10.38
502.36,20.59,285.17,8.77
448.86,17.68,338.12,11.46
38.42,1.85,338.43,10.89
502.20,18.70,339.72,11.16
502.21,19.29,338.25,12.30
502.12,20.64,338.20,11.79
413.39,17.16,338.09,11.06
501.90,20.59,339.52,10.18
503.48,20.08,338.11,12.34
502.14,21.07,338.21,11.70
502.19,19.99,339.72,13.77
502.19,19.66,338.24,12.98
199.29,8.87,338.05,10.94
409.24,16.73,339.80,9.20
502.20,19.67,338.25,11.22
502.14,18.81,338.21,10.23
410.38,16.43,339.52,11.73
499.00,20.61,338.08,11.71
414.88,17.28,338.11,11.06
503.47,18.98,339.58,11.76
205.42,9.45,338.42,8.31
502.08,19.86,338.17,10.56
