eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
287.61,12.67,592.94,24.62
277.53,9.84,575.73,22.72
277.53,9.02,386.77,15.68
277.52,7.86,589.00,22.29
277.56,10.36,481.30,19.41
222.91,8.36,590.50,22.98
277.55,11.43,479.81,18.49
277.54,9.71,481.27,18.10
277.55,10.90,589.05,26.08
277.53,9.05,484.21,21.48
277.57,8.89,481.32,16.85
277.55,9.28,552.14,20.33
277.72,10.71,521.46,21.67
277.55,10.30,478.33,19.99
277.76,8.60,481.64,19.94
277.55,10.80,485.71,17.02
276.11,9.57,589.13,24.47
279.00,11.70,589.00,25.96
277.55,9.29,484.24,18.63
277.69,11.79,589.36,22.64
277.52,10.36,588.99,25.50
253.92,8.02,589.03,23.60
256.88,9.13,489.04,18.56
277.68,9.06,581.95,25.01
277.65,11.65,482.93,16.66
277.58,10.77,589.11,24.93
