eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
401.64,20.61,97.96,5.04
442.89,22.15,93.01,5.01
442.86,20.61,94.48,4.12
442.89,18.28,94.48,2.91
442.92,15.52,94.49,3.02
442.92,15.33,94.49,2.67
442.94,17.10,94.49,3.01
441.43,16.81,94.49,2.31
442.91,16.76,94.49,2.42
442.91,17.21,94.49,3.86
442.90,17.54,94.49,2.87
442.97,18.34,94.50,2.45
443.05,16.82,93.04,2.24
442.93,16.72,94.49,3.77
442.92,15.87,94.49,3.63
361.99,14.22,94.56,3.27
442.88,18.18,94.48,2.38
441.41,17.04,94.48,3.01
443.04,16.93,94.52,3.01
434.06,16.18,94.49,3.11
280.50,9.37,94.48,3.08
442.89,16.64,94.48,2.31
443.25,18.31,94.56,2.24
443.02,16.62,93.03,2.31
442.86,15.33,94.48,2.31
441.44,19.24,94.49,2.31
442.85,16.34,85.62,3.06
442.89,18.19,94.48,3.01
442.89,16.63,94.48,3.01
442.85,14.92,94.48,2.31
442.87,18.77,94.48,2.31
442.94,19.17,94.49,2.31
441.42,18.60,94.48,2.31
442.93,16.65,94.49,2.31
443.22,17.52,94.55,2.57
442.89,14.77,93.01,3.52
443.28,17.50,94.57,3.01
442.89,15.58,94.48,2.31
441.41,15.75,94.48,2.31
442.89,14.76,94.48,2.38
