eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
69.85,4.38,455.34,20.36
57.62,2.83,449.11,17.77
56.10,2.69,447.32,13.60
56.10,2.43,448.80,12.51
57.58,1.52,448.79,13.38
56.10,2.08,448.80,13.32
57.57,2.25,448.78,12.25
56.10,2.04,447.31,13.80
57.58,2.15,448.80,12.13
56.16,1.44,449.26,12.36
57.59,2.07,447.46,13.21
56.13,1.52,449.04,12.44
56.12,2.72,448.94,14.28
57.58,2.36,447.33,12.05
56.10,2.07,448.79,10.97
57.58,2.40,448.79,12.70
56.10,2.67,448.79,10.97
29.53,1.56,448.79,14.06
56.09,2.49,447.28,13.33
57.57,2.36,448.75,14.27
56.10,1.44,448.79,12.63
56.10,1.37,448.83,11.57
57.58,2.81,448.79,13.95
56.10,2.81,447.32,12.16
57.57,1.66,448.76,13.41
56.16,2.80,449.30,10.98
56.10,1.66,447.32,12.66
57.58,1.55,448.82,16.34
56.10,2.03,448.79,12.05
57.58,2.07,448.80,12.43
56.10,2.81,447.35,14.20
57.57,2.43,448.79,13.48
56.09,2.45,448.76,13.48
57.60,2.84,449.02,13.80
56.09,2.40,448.75,12.15
56.10,1.80,447.29,13.60
57.58,1.79,448.79,13.14
56.13,2.50,449.01,14.33
57.58,2.81,448.81,12.19
56.10,2.14,447.35,13.19
57.57,2.95,448.78,11.47
56.10,2.21,448.80,15.71
