eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
457.25,19.73,70.17,3.86
447.31,21.91,56.10,3.30
448.85,20.52,57.58,3.00
449.24,20.19,56.16,2.81
447.31,13.98,57.57,2.28
448.79,15.31,56.10,2.50
448.83,12.02,57.58,1.92
449.03,12.26,56.13,2.21
447.32,13.20,56.10,1.62
448.86,13.49,57.58,2.69
448.86,12.04,56.11,2.69
448.94,12.46,57.59,2.21
447.31,12.42,56.10,1.44
448.78,13.40,57.57,2.74
448.80,11.98,56.10,2.64
449.00,12.10,57.60,2.40
447.34,14.36,56.10,2.64
448.79,13.02,56.10,1.44
448.83,13.59,57.58,2.40
449.03,14.09,56.13,2.33
447.32,12.34,57.58,1.95
448.81,13.30,56.10,2.14
448.79,12.79,57.57,2.33
448.81,11.91,56.10,1.85
448.80,11.67,57.58,2.04
447.31,12.43,56.10,1.47
448.78,13.78,56.10,2.86
448.82,15.42,57.58,1.92
448.81,12.25,56.10,2.43
447.34,12.15,57.58,1.66
448.79,10.97,56.10,2.56
448.80,13.75,57.58,2.14
448.76,12.64,56.09,1.37
448.81,13.80,57.58,2.24
447.38,12.14,56.11,2.16
448.81,13.33,56.10,2.28
448.79,12.69,57.58,2.23
448.84,13.79,56.10,2.57
448.76,12.34,57.57,2.64
447.32,13.21,56.10,2.33
448.76,12.25,57.57,1.37
448.80,14.83,56.10,2.14
