eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
152.62,7.35,520.42,20.06
141.73,5.38,586.12,25.57
140.25,4.71,584.63,21.55
141.73,5.16,584.65,22.51
140.24,5.34,586.06,23.93
124.01,5.32,584.63,21.96
141.73,4.76,584.64,21.37
140.23,6.21,586.03,19.81
140.25,3.75,568.39,20.73
141.71,4.16,494.50,17.99
140.25,6.56,584.61,20.65
141.72,5.47,584.60,20.52
140.24,4.23,586.06,22.21
141.83,5.75,585.04,21.98
140.40,5.16,583.75,22.53
140.34,5.45,584.99,23.30
141.85,5.17,585.13,21.13
124.01,4.99,584.62,22.50
140.25,4.57,584.60,20.14
141.71,5.07,586.05,22.16
140.26,5.38,584.67,22.77
140.26,4.56,584.68,20.79
122.53,3.91,370.55,14.72
137.30,4.04,445.85,16.62
140.25,4.59,584.61,22.29
140.30,5.73,584.83,20.02
141.73,4.52,586.10,20.26
140.25,4.70,584.61,24.64
141.72,5.48,584.58,20.10
140.25,6.64,586.11,22.83
