eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
220.00,10.25,612.60,32.78
206.69,10.05,605.31,28.67
206.68,10.83,605.28,30.79
206.70,8.67,605.33,28.75
208.14,6.40,606.71,21.75
206.82,5.95,491.95,18.84
206.78,5.85,605.57,27.24
208.16,7.00,605.28,24.30
206.68,5.34,605.28,22.58
206.69,5.76,592.02,26.12
208.17,5.75,398.63,15.10
206.81,7.60,605.67,23.30
206.69,6.05,380.90,15.16
206.68,5.83,605.29,20.85
208.18,5.92,497.57,21.36
206.69,6.44,605.30,24.64
206.69,5.83,605.32,25.03
208.33,7.52,493.49,16.43
206.83,6.80,607.20,27.32
206.78,5.71,605.57,22.40
206.68,5.05,605.29,23.95
208.18,5.05,605.33,25.13
206.69,5.05,605.31,26.60
206.68,5.93,490.14,17.81
208.19,5.24,333.69,14.22
206.68,7.49,515.22,18.12
206.68,6.07,605.28,25.21
205.32,8.69,482.06,19.52
