eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
594.74,26.86,120.35,6.75
481.28,17.71,106.30,4.42
479.80,15.50,94.48,3.34
588.08,23.44,109.34,4.99
587.94,19.79,107.84,3.51
587.53,19.48,107.76,3.44
587.53,24.56,106.29,3.63
589.00,21.51,107.76,3.64
588.00,21.19,107.85,3.30
588.04,21.62,106.38,4.65
587.57,21.96,107.77,4.60
587.51,24.08,107.76,4.10
589.03,22.22,106.29,4.49
587.95,20.19,107.84,2.74
587.61,24.46,107.78,5.13
478.32,17.58,106.29,3.26
589.00,22.03,107.76,4.32
587.56,21.44,107.77,4.48
587.57,21.58,106.29,4.06
587.55,20.28,107.77,4.05
589.05,24.03,107.77,4.55
587.61,23.65,106.30,4.76
482.75,19.17,107.77,3.29
587.55,23.23,107.77,5.02
587.43,20.86,107.74,3.54
589.33,23.45,106.35,4.33
588.01,26.19,107.85,4.74
576.28,21.06,106.39,3.97
588.02,22.42,107.85,4.69
587.98,20.10,107.85,4.05
587.53,21.19,106.29,3.77
