eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
341.90,15.25,265.01,10.80
420.77,20.81,323.33,19.38
420.77,18.58,324.80,16.40
420.99,12.89,323.50,7.94
420.77,12.56,323.33,9.55
420.74,12.27,324.79,10.23
420.78,13.77,323.34,9.58
420.71,12.58,323.28,9.96
420.91,11.23,324.92,8.91
420.75,12.36,323.32,8.85
420.70,10.25,324.75,11.35
420.73,10.32,323.30,10.37
420.74,11.59,323.31,7.94
422.30,10.54,324.85,10.59
420.75,15.43,323.32,12.60
420.90,12.39,323.43,9.54
420.88,10.43,324.89,10.99
420.91,12.21,323.44,9.62
420.95,12.28,323.46,8.83
420.77,12.19,323.33,9.61
420.74,12.23,324.78,10.23
420.69,10.32,323.26,8.64
420.77,12.02,324.81,10.58
420.77,11.31,323.33,11.06
420.74,12.08,323.31,9.62
420.93,12.59,324.93,8.92
420.74,14.01,323.31,11.06
420.74,11.23,323.31,8.66
