eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
327.67,13.06,539.10,19.83
315.90,9.88,532.89,17.48
317.41,12.69,534.43,16.96
317.41,10.67,534.44,17.84
317.40,12.76,534.42,17.07
317.62,12.87,534.79,17.09
315.94,10.50,532.96,17.72
317.41,12.54,534.44,15.46
317.43,11.30,534.46,16.62
317.65,10.88,534.83,18.21
317.39,13.12,532.93,15.35
315.93,12.56,534.42,15.11
317.40,11.61,534.42,19.60
260.05,9.00,534.88,15.95
317.55,11.40,533.18,15.63
315.90,10.79,534.38,18.92
317.39,9.76,534.40,17.38
317.63,12.03,534.79,18.79
317.39,11.24,532.92,19.91
317.40,10.54,534.42,18.25
315.92,11.39,534.41,17.84
317.38,11.08,534.38,14.41
317.40,9.77,534.41,16.61
317.48,11.86,534.54,17.29
317.62,9.39,533.31,15.96
