eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
596.03,28.57,287.19,13.13
589.06,23.49,277.55,11.25
332.17,12.54,277.54,9.41
590.56,21.09,277.56,9.30
589.45,23.98,224.55,9.27
481.31,20.14,277.56,10.89
589.05,23.25,274.59,7.80
482.77,18.77,277.56,8.68
478.34,20.22,277.55,9.21
589.00,23.10,279.00,10.06
448.80,17.05,277.55,10.63
589.17,21.63,277.60,9.69
358.77,13.84,277.57,9.98
587.66,20.74,277.59,10.97
590.73,21.32,277.64,10.15
590.46,23.98,277.52,10.70
589.12,25.21,277.58,8.76
589.08,26.02,277.56,10.72
589.04,21.59,277.54,11.53
589.08,22.24,277.56,10.70
589.10,25.73,277.57,11.68
590.56,23.29,277.56,10.22
589.04,23.26,277.54,11.04
370.52,15.01,277.52,9.56
589.02,23.18,277.53,10.21
