eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
426.55,11.57,215.79,9.05
418.12,18.03,203.89,7.73
416.32,25.64,205.21,5.70
417.76,19.53,205.19,7.22
418.19,18.77,203.92,6.90
417.76,21.01,205.19,11.66
415.03,20.23,205.30,11.58
419.85,13.50,203.73,11.66
414.84,11.26,205.20,11.73
419.28,10.25,205.21,12.17
414.84,12.28,203.73,12.56
420.33,10.17,205.19,12.11
417.77,12.25,205.19,11.61
416.32,15.99,203.73,11.02
417.78,20.91,205.20,10.03
417.79,20.42,205.20,9.96
418.00,20.83,203.83,10.03
416.37,14.19,205.23,5.56
417.80,11.62,203.73,4.98
417.79,12.58,205.21,5.05
417.96,10.11,205.29,9.19
416.32,16.30,203.73,9.29
417.80,10.25,205.21,9.73
417.82,11.97,205.22,5.05
417.96,10.18,203.81,4.98
416.31,11.99,205.20,4.98
418.12,10.25,205.37,4.98
418.01,13.29,203.84,5.05
416.32,11.53,205.21,4.98
417.83,10.25,203.75,7.66
417.80,11.98,205.21,5.05
417.98,10.18,205.30,4.98
416.30,10.17,203.72,4.98
417.79,10.17,205.21,6.62
417.79,12.18,205.21,5.05
