eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
482.60,22.82,373.42,20.34
475.39,14.59,301.18,13.17
475.37,16.16,364.65,13.23
475.37,17.15,321.83,13.54
475.36,17.87,346.92,15.83
475.38,16.56,364.65,14.44
474.04,15.89,363.28,13.45
475.44,18.34,296.78,13.33
475.36,14.55,364.64,12.91
475.37,16.21,364.65,14.11
475.45,15.53,364.71,13.47
475.76,15.96,363.47,12.91
475.34,18.57,364.63,13.15
473.91,15.76,364.66,14.85
475.35,13.48,307.06,12.31
475.37,16.25,360.22,13.09
475.33,14.81,364.62,13.34
475.34,16.57,364.63,13.67
475.49,16.20,364.74,13.07
475.68,18.07,363.40,13.44
475.29,13.84,364.58,11.94
473.89,15.41,364.65,15.03
475.36,15.05,364.64,15.67
475.41,15.91,363.20,15.31
475.48,17.28,364.73,14.37
