eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
336.46,15.58,583.29,28.73
326.29,12.73,578.76,18.33
326.24,11.93,578.67,20.05
326.30,10.73,580.26,16.10
327.74,11.73,578.71,22.42
326.49,10.76,579.12,20.47
326.28,10.23,578.75,18.60
326.25,11.67,487.16,17.63
326.26,12.49,568.37,19.31
326.29,12.59,580.24,18.71
326.29,9.57,578.76,18.65
327.77,12.91,578.77,17.97
326.26,10.01,578.71,18.57
326.27,10.64,550.67,18.26
326.27,11.16,501.95,17.56
326.26,9.68,578.70,18.54
327.75,10.86,580.21,18.38
326.27,8.74,578.72,18.83
326.27,10.55,578.73,19.36
326.28,10.95,580.21,16.97
326.43,10.44,579.01,20.33
326.25,11.09,578.69,18.22
327.73,12.45,578.70,19.35
