eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
324.24,13.86,440.03,14.25
315.90,9.72,435.47,12.82
316.03,9.49,367.71,11.76
314.47,11.61,424.42,13.72
315.93,9.32,434.03,15.60
315.93,11.52,434.04,14.04
314.46,10.18,359.50,11.63
315.94,9.47,434.04,14.42
315.90,9.32,433.99,13.15
314.46,9.91,434.04,14.54
315.97,9.92,434.09,13.47
315.90,9.76,433.99,13.51
314.45,10.11,434.03,16.35
315.92,8.58,435.50,11.64
315.94,7.72,434.05,13.54
314.47,9.66,434.05,14.40
315.94,7.72,434.05,13.51
314.46,8.63,434.04,15.66
315.93,7.72,434.03,13.68
315.92,10.45,434.03,15.64
314.45,11.20,434.04,13.26
315.87,9.24,433.96,11.49
315.94,11.19,435.52,12.65
314.61,10.17,434.26,14.51
316.03,8.18,434.17,14.19
316.02,9.64,434.16,13.38
314.71,9.16,432.91,13.63
315.94,10.37,435.53,12.54
