eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
245.05,13.09,554.52,26.02
234.72,8.73,547.67,20.04
143.33,6.10,549.69,17.65
233.49,9.31,549.72,18.81
234.68,10.52,549.06,17.04
234.72,9.81,549.15,18.07
202.25,8.11,549.18,16.42
138.84,5.90,547.96,16.62
234.74,11.16,549.21,16.93
215.54,8.52,549.18,17.15
218.52,8.69,549.25,18.91
215.54,8.59,549.18,16.83
205.20,8.02,549.16,18.82
234.71,8.10,435.47,16.66
194.87,7.58,549.18,16.30
230.30,9.89,549.18,16.16
234.74,11.09,549.21,17.85
234.94,8.96,549.67,20.31
93.00,3.76,549.13,17.94
199.29,7.86,547.67,17.81
197.82,9.08,549.16,15.98
234.75,7.35,549.22,14.49
234.73,9.65,549.19,16.71
234.86,9.92,549.49,21.04
212.62,7.94,549.28,17.32
220.08,8.46,549.46,19.41
234.71,9.47,549.14,16.32
199.29,7.81,549.16,18.06
