eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
402.55,16.16,69.81,2.20
448.80,14.77,57.58,2.37
449.25,13.46,56.16,2.24
447.26,14.84,56.09,1.63
448.80,12.32,57.58,2.88
448.79,12.33,56.10,2.40
449.01,10.97,57.60,2.02
447.32,12.81,56.10,2.03
448.75,14.07,57.57,2.08
448.80,12.24,56.10,1.92
449.18,10.98,57.62,2.29
447.30,13.78,56.10,2.55
448.80,12.32,56.10,2.30
448.80,13.41,57.58,1.71
448.80,12.32,56.10,1.80
447.52,13.44,57.60,2.40
448.80,10.97,56.10,2.62
448.80,15.59,57.58,1.90
448.80,13.92,56.10,2.45
448.79,10.97,57.57,1.44
447.29,10.90,56.10,1.86
448.79,12.01,56.10,2.81
448.79,13.39,57.58,1.93
448.82,10.97,56.10,1.66
448.76,14.10,57.57,1.37
447.32,12.12,56.10,1.37
448.79,16.41,57.58,2.95
449.23,13.20,56.15,1.64
447.31,12.33,57.58,1.88
448.82,14.19,56.10,1.44
448.80,10.97,56.10,2.14
449.01,15.55,57.60,2.48
447.31,14.08,56.10,2.43
449.07,10.97,57.61,2.68
449.12,13.78,56.14,2.14
447.32,14.26,57.58,1.85
448.80,12.31,56.10,2.08
448.80,12.32,57.58,1.73
448.77,13.80,56.10,2.82
448.76,10.90,56.10,1.71
447.33,13.87,57.58,1.88
448.81,12.23,56.10,2.07
