eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
590.21,25.31,152.32,7.68
584.66,21.58,141.74,5.48
584.63,22.22,140.25,5.10
586.15,21.47,140.26,6.38
585.18,21.18,141.86,5.41
584.61,23.62,140.25,4.87
584.65,24.03,141.73,6.14
586.05,18.62,140.24,5.34
585.02,22.22,140.35,4.31
584.60,21.89,141.72,4.50
584.59,22.02,140.24,4.24
584.89,23.57,141.79,5.43
586.33,18.10,140.31,4.79
585.11,19.95,140.37,4.77
584.61,19.59,141.72,6.05
584.61,21.58,140.25,5.53
586.12,22.37,141.73,6.53
565.63,22.14,124.08,4.63
585.10,21.91,141.84,4.61
585.12,21.17,140.37,4.46
584.65,22.49,140.26,4.53
584.61,21.54,141.72,3.87
586.08,25.37,140.25,5.77
476.85,22.26,141.73,6.32
586.17,22.36,140.27,5.18
584.87,23.27,141.79,4.93
584.65,21.67,140.26,3.46
584.62,21.04,140.25,4.82
586.21,25.42,141.75,4.65
