eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
473.09,21.98,97.59,5.01
589.00,29.43,107.76,5.63
587.92,20.17,106.36,4.28
587.79,17.93,107.81,2.67
587.57,24.96,107.77,4.47
587.55,22.01,106.29,3.31
589.11,21.80,107.78,3.44
588.08,18.09,107.86,3.44
587.57,21.35,67.91,3.11
587.77,21.01,90.09,3.32
587.60,23.78,106.30,3.57
589.22,23.03,107.80,2.67
479.82,17.31,107.78,3.37
587.58,19.72,106.30,2.60
587.67,24.51,93.02,3.79
587.54,22.63,113.67,5.26
589.06,22.01,106.30,5.12
587.99,24.24,107.85,2.67
587.57,24.45,107.77,4.74
587.56,26.79,106.29,3.37
588.97,20.74,107.76,4.11
587.61,21.78,107.78,4.33
580.18,21.71,107.77,4.73
488.78,18.36,106.32,4.56
588.05,21.15,107.86,4.58
588.14,22.55,106.40,4.17
584.77,21.36,107.80,4.46
588.02,23.45,107.85,4.33
587.83,24.32,85.66,3.40
588.15,21.54,101.97,4.81
588.05,24.06,107.86,4.51
