eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
162.27,8.22,0.00,0.08
149.12,3.90,547.93,24.09
150.56,7.42,543.20,25.42
149.10,6.09,544.74,21.28
150.62,5.78,543.41,20.34
150.59,6.17,543.30,21.42
149.11,4.04,544.77,19.80
150.58,4.23,543.28,22.67
149.16,5.77,544.95,23.39
150.66,4.77,447.53,17.94
150.67,5.30,446.11,19.17
149.11,6.21,543.30,23.58
150.61,6.24,447.39,17.53
149.11,5.06,543.28,22.15
150.56,5.83,544.68,20.44
150.60,5.45,543.34,19.95
149.11,6.33,543.28,21.71
150.58,5.22,544.74,21.98
150.62,5.15,543.42,21.26
149.11,3.68,544.78,21.98
150.57,4.03,543.24,19.95
149.10,5.84,544.74,21.56
150.59,6.75,543.30,20.36
150.60,5.66,543.34,21.49
149.23,6.33,545.21,21.68
150.58,5.84,444.35,16.78
149.11,4.45,543.29,19.36
150.58,5.42,544.73,19.88
150.59,5.22,543.30,21.23
149.09,4.96,543.23,19.52
150.71,5.08,545.20,22.11
