eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
131.87,8.01,415.06,17.97
149.14,5.84,544.89,21.12
150.59,6.61,543.31,22.63
150.62,5.51,543.41,22.80
149.21,5.34,545.14,20.03
150.58,6.98,543.28,19.81
149.10,4.66,544.74,21.49
150.56,4.87,543.21,21.49
150.68,5.77,543.63,18.96
149.09,3.75,444.32,17.36
146.16,5.71,543.29,21.71
153.52,5.14,544.71,19.90
150.58,5.76,543.27,19.47
150.57,4.74,543.25,19.98
149.09,5.13,544.70,20.95
150.58,5.48,543.27,20.52
150.58,5.18,524.08,18.83
149.12,5.26,465.07,17.50
150.58,4.52,250.97,11.68
149.18,5.84,509.56,19.36
150.58,4.38,543.28,18.25
150.66,5.35,545.02,22.91
134.34,5.37,543.27,21.08
131.38,4.80,544.71,20.07
115.14,4.35,519.63,20.75
161.04,6.54,446.20,15.08
149.14,5.40,543.42,20.18
150.67,5.50,545.06,21.45
150.70,5.15,543.71,18.75
149.12,5.07,543.34,18.42
135.84,6.20,544.82,21.42
