eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
407.75,20.81,153.17,8.66
400.09,15.93,141.73,5.64
398.62,15.15,141.73,5.14
398.60,14.02,141.73,6.32
400.28,16.45,141.80,6.12
398.60,14.80,141.72,6.33
329.50,13.04,141.85,3.83
398.70,13.46,141.76,4.24
398.61,12.68,140.25,5.58
373.56,14.28,141.75,5.79
355.79,12.75,141.73,4.83
398.61,13.32,141.73,5.41
400.10,15.65,141.73,5.76
398.61,15.81,141.73,5.38
398.60,13.94,141.73,4.23
400.38,13.60,141.83,4.17
398.60,14.84,141.72,4.59
398.87,15.17,141.82,5.25
400.04,14.16,140.24,4.93
398.58,17.21,141.72,4.43
398.62,15.10,141.73,4.67
400.30,15.86,141.80,5.35
398.60,15.02,141.72,4.10
398.65,16.70,141.74,4.39
400.27,12.79,141.79,4.16
398.60,15.42,122.53,5.63
398.64,14.18,144.69,6.71
329.21,12.72,141.72,4.57
400.09,13.51,141.73,5.05
398.62,16.31,141.73,3.46
398.61,15.29,141.73,3.73
400.10,15.56,141.73,5.89
332.45,11.43,141.85,5.38
398.56,12.83,140.23,5.48
400.12,13.55,141.74,6.24
398.60,13.50,141.72,3.46
398.60,13.89,141.72,5.90
400.08,14.86,141.73,5.13
398.97,13.03,141.86,4.13
