eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
472.57,22.64,124.24,6.66
586.24,24.33,140.29,5.74
584.61,18.92,141.72,4.78
584.64,20.87,140.25,4.30
586.05,19.03,141.72,5.48
584.60,20.92,140.25,4.58
584.61,20.73,140.25,5.29
586.08,25.23,141.72,5.55
585.00,22.82,140.34,4.23
585.14,21.50,141.85,3.47
584.61,22.41,140.25,5.64
584.60,21.76,140.24,5.41
586.09,21.87,141.72,6.09
584.57,20.58,126.95,4.11
584.63,22.71,140.25,5.23
584.65,22.19,141.73,4.16
586.10,25.05,140.25,3.46
585.16,19.70,140.38,4.55
584.67,24.02,141.74,5.59
584.60,21.31,140.24,6.04
586.17,24.72,141.74,5.95
507.83,20.80,135.82,5.04
553.62,22.46,144.68,5.51
584.60,22.02,141.72,4.59
586.12,22.54,140.26,4.34
584.62,19.69,141.73,4.80
476.87,16.84,140.26,5.24
585.13,21.67,141.85,4.93
584.62,22.70,140.25,4.53
