eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
221.21,11.47,455.17,21.08
209.65,10.42,553.67,22.64
209.71,6.93,555.28,20.18
211.16,6.83,555.22,22.56
209.63,6.80,555.07,21.00
209.64,6.24,553.64,20.68
211.12,7.03,555.11,21.28
209.82,6.81,555.58,20.53
209.64,5.83,553.63,19.75
209.69,6.47,453.34,17.62
211.22,5.13,555.37,20.85
209.79,5.40,554.03,18.84
209.83,7.58,555.60,20.09
209.63,7.34,553.60,20.91
211.10,5.12,555.06,20.16
209.63,5.30,555.08,22.15
209.77,5.81,555.44,19.88
209.62,5.12,553.57,19.21
211.34,5.13,555.69,19.61
209.68,8.39,555.21,20.78
209.64,6.61,553.64,21.01
209.63,5.90,555.07,19.69
206.68,6.79,456.18,19.08
214.06,6.65,555.09,16.41
209.60,6.12,553.51,22.66
211.26,6.33,555.48,21.24
209.77,5.13,555.44,19.39
209.63,5.91,553.61,21.66
