eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
313.15,14.58,398.89,16.42
302.67,16.00,454.75,21.96
302.65,10.81,465.05,12.87
302.64,7.43,465.03,12.60
302.85,9.58,466.83,12.58
302.64,9.20,465.03,15.36
304.11,8.25,465.03,13.38
302.63,7.43,466.50,12.56
302.67,8.42,465.08,13.26
302.64,8.34,465.03,15.13
302.67,8.98,466.56,13.34
302.64,8.46,465.03,14.15
302.63,8.32,465.02,15.70
302.90,8.87,466.90,12.39
302.64,9.94,465.04,11.40
302.66,8.31,465.06,13.74
302.72,10.07,466.63,15.11
302.66,10.35,465.06,14.63
302.65,8.24,465.05,11.40
302.67,8.43,466.56,13.65
302.67,9.82,465.08,15.80
302.65,9.03,465.05,13.86
302.68,7.43,466.57,13.33
302.64,7.36,465.02,14.17
302.65,8.98,465.05,11.69
302.81,8.67,466.77,12.49
302.63,8.04,465.02,13.23
