eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
442.80,17.82,324.97,11.05
434.03,12.00,314.45,9.22
434.20,14.06,316.05,10.87
434.03,13.07,314.45,9.44
434.02,16.37,315.92,9.48
435.50,12.55,315.92,9.39
434.07,14.94,314.48,10.36
434.03,13.90,315.92,10.98
434.03,12.52,315.92,12.27
434.03,13.26,314.45,9.41
434.02,13.70,315.92,10.30
434.46,12.47,316.24,11.76
434.10,13.52,314.50,9.39
434.04,14.72,315.93,10.88
434.00,12.55,315.90,11.60
434.03,13.47,314.45,11.63
435.47,10.61,315.90,10.08
434.10,10.61,315.98,9.77
434.23,13.89,314.59,12.14
434.28,13.41,316.11,7.73
434.14,12.48,314.53,10.14
434.26,13.72,316.10,9.74
434.12,14.77,314.52,8.72
434.02,15.31,315.92,10.82
434.39,14.05,316.19,10.97
434.22,14.99,314.59,10.87
434.27,14.73,316.10,8.53
434.14,13.19,314.53,9.40
