eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
83.90,5.08,333.15,17.17
70.87,3.96,250.98,12.54
69.39,3.56,395.65,18.17
70.86,3.33,395.64,17.12
70.90,2.51,394.39,17.29
70.90,1.80,395.86,16.31
69.39,2.43,394.19,16.42
70.86,1.80,395.65,17.48
70.86,2.06,395.65,14.58
59.05,1.92,394.17,15.74
45.77,1.86,395.68,16.58
70.86,1.80,326.26,13.96
70.86,2.90,394.18,16.81
70.85,3.20,395.59,14.80
70.91,2.50,395.90,16.35
69.39,2.76,394.17,14.04
70.85,2.43,395.57,15.87
70.86,3.20,389.74,16.03
70.87,2.42,395.66,14.86
70.87,3.05,394.22,13.69
69.39,1.80,395.66,16.49
69.39,2.50,395.69,14.42
63.52,2.43,394.44,15.76
76.79,3.40,395.76,17.72
70.86,2.98,394.17,13.68
70.87,2.09,395.67,14.17
70.86,3.10,395.62,14.93
70.87,2.93,394.21,14.39
69.43,1.88,395.91,14.20
70.86,1.83,394.17,14.98
70.86,3.24,395.66,15.55
70.88,3.05,395.74,12.85
69.38,2.43,394.14,16.37
70.86,1.80,395.65,13.39
70.86,1.73,315.91,12.69
70.86,2.50,352.83,13.24
70.86,3.17,2.95,0.16
69.38,2.52,248.01,8.42
70.86,1.73,395.65,15.41
70.88,3.20,395.76,16.10
70.92,2.21,394.50,16.61
70.89,2.02,395.82,18.11
69.39,1.73,394.18,14.40
70.86,3.11,382.36,16.25
70.86,3.29,338.07,12.01
70.86,2.03,395.64,14.92
70.87,2.76,394.20,13.60
69.39,2.43,395.66,14.51
