eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
333.19,16.54,428.81,21.64
324.99,14.34,421.01,17.71
323.43,11.14,420.90,16.13
323.38,9.44,420.84,12.15
324.80,10.53,420.77,11.45
323.31,9.62,420.74,12.28
323.65,9.72,421.18,12.12
323.44,9.67,420.92,11.31
324.92,12.48,420.92,11.23
323.32,8.90,420.76,11.40
283.61,11.17,420.98,10.99
308.55,10.31,420.75,12.69
325.05,11.11,421.08,16.35
323.42,8.72,420.90,11.73
323.38,10.24,420.83,13.16
323.48,10.47,420.97,12.11
324.99,9.52,421.01,12.84
323.32,10.52,420.76,12.27
323.33,10.36,420.77,12.98
325.00,8.75,421.02,12.18
323.46,9.79,420.94,14.64
323.34,10.00,420.78,12.30
323.49,10.08,420.99,11.25
324.95,10.45,420.96,11.33
323.38,9.55,420.84,12.97
323.31,9.78,420.74,11.97
324.81,11.22,420.78,12.10
323.27,10.65,420.69,12.10
