eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
418.10,18.88,265.70,14.47
408.91,16.15,253.91,12.00
408.93,9.96,255.40,9.35
409.30,10.04,255.62,9.48
410.50,11.50,253.98,8.63
408.98,11.30,169.79,7.35
408.94,9.96,255.41,9.94
409.37,10.04,255.67,9.53
410.47,10.03,253.96,9.63
409.36,9.97,217.24,7.69
408.91,10.03,215.53,7.43
408.94,9.96,255.40,9.90
410.43,11.79,253.93,9.77
408.96,10.03,255.41,9.87
408.93,10.03,255.40,9.06
410.43,11.61,253.94,9.19
408.90,11.28,255.38,8.54
409.30,9.97,255.63,10.57
408.93,10.03,253.92,10.22
410.53,11.65,221.51,8.31
408.93,10.03,255.40,9.36
409.01,11.89,215.58,6.97
410.42,10.93,253.93,10.57
408.93,10.70,255.40,7.88
408.87,11.70,253.88,9.29
410.38,9.96,255.38,9.22
408.90,10.03,255.38,8.88
408.96,10.03,166.83,6.14
410.41,11.57,253.92,9.30
408.93,9.96,255.40,10.28
408.93,10.03,255.40,7.65
410.42,10.03,211.11,7.95
