eth0-in,eth0-out,eth1-in,eth1-out
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
288.30,15.39,0.00,0.08
277.60,10.61,366.36,16.39
277.66,11.42,589.29,20.35
277.55,9.91,589.06,23.25
277.55,10.78,482.76,20.22
277.55,11.93,476.86,20.72
277.55,9.81,122.53,5.72
277.85,10.17,336.97,11.73
277.54,9.74,589.03,22.68
277.54,11.36,519.66,20.17
277.54,10.08,1.48,0.07
233.28,8.86,407.49,16.97
277.52,11.39,590.46,25.78
277.65,10.41,589.27,22.87
277.61,10.39,481.38,20.56
277.56,9.33,589.08,23.38
277.59,11.02,342.56,14.30
277.53,10.85,589.02,20.43
277.55,11.26,589.05,22.96
277.53,8.43,589.02,25.01
277.55,10.26,349.88,14.62
277.70,9.56,236.34,8.80
277.53,9.95,481.24,19.91
277.53,9.42,590.49,26.14
277.64,11.08,589.24,23.47
277.56,10.06,589.08,24.85
277.81,11.70,589.60,23.90
277.54,9.62,589.04,24.38
277.54,10.94,386.78,14.84
